"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.425351884E2,-1.091462612E0,-5.914698243E-1,-6.643154472E-2
2.425451884E2,-1.012050271E0,-4.876227975E-1,-2.093739063E-1
2.425551884E2,-8.006910086E-1,-3.275762498E-1,-2.692386508E-1
2.425651884E2,-3.950767815E-1,-1.492037177E-1,-2.423606068E-1
2.425751884E2,1.298087649E-2,-3.558287397E-2,-1.641699076E-1
2.425851884E2,4.650208056E-1,8.903354406E-2,4.428769462E-3
2.425951884E2,6.959276795E-1,1.305723488E-1,9.239330143E-2
2.426051884E2,7.289143801E-1,1.159115955E-1,1.253799945E-1
2.426151884E2,6.128500700E-1,7.803797722E-2,1.449276656E-1
2.426251884E2,4.528035223E-1,7.315105945E-2,1.510363221E-1
2.426351884E2,1.864664704E-1,7.681624591E-2,1.412624866E-1
2.426451884E2,-7.009673119E-2,1.450803876E-2,1.033888608E-1
2.426551884E2,-3.119991720E-1,-1.308777779E-1,3.985892609E-2
2.426651884E2,-3.999637067E-1,-2.371682525E-1,-1.267544460E-2
2.426751884E2,-3.572031856E-1,-1.931859851E-1,-6.643154472E-2
2.426851884E2,-1.605047137E-1,3.512472380E-3,-7.131846249E-2
2.426951884E2,5.696314201E-2,1.281288862E-1,-2.901607659E-3
2.427051884E2,2.939786613E-1,1.574503928E-1,7.528908551E-2
2.427151884E2,4.051560760E-1,1.330158114E-1,1.107192412E-1
2.427251884E2,4.369210303E-1,8.536835015E-2,1.449276656E-1
2.427351884E2,4.051560760E-1,4.260781780E-2,1.510363221E-1
2.427451884E2,3.342957497E-1,1.069013379E-3,1.278234571E-1
2.427551884E2,1.547015011E-1,-4.413498193E-2,6.551524997E-2
2.427651884E2,-4.810560122E-2,-7.712167501E-2,3.619373962E-2
2.427751884E2,-2.509126961E-1,-2.200640440E-1,8.093958721E-3
2.427851884E2,-2.313650399E-1,-1.394298822E-1,-3.588830680E-2
2.427951884E2,-1.287397593E-1,9.147699922E-2,2.886336111E-2
2.428051884E2,-9.010255337E-3,3.529271185E-1,5.207622424E-2
2.428151884E2,-5.787943676E-2,3.419315517E-1,-1.145371422E-2
2.428251884E2,-3.034470677E-1,-3.680460155E-2,3.741546720E-2
2.428351884E2,-2.875646055E-1,-3.703367710E-1,-7.864884287E-2
2.428451884E2,-9.330959618E-2,-5.621483326E-1,-2.631300092E-1
2.428551884E2,3.025307953E-1,-4.204276800E-1,-3.278816640E-1
2.428651884E2,6.995928884E-1,-1.027780026E-1,-1.947131455E-1
2.428751884E2,1.132085204E0,3.590357602E-1,2.886336111E-2
2.428851884E2,1.360548615E0,9.222530723E-1,2.976438701E-1
2.428951884E2,1.430187106E0,1.414610147E0,5.554288030E-1
2.429051884E2,9.757037759E-1,1.090851784E0,6.458367705E-1
2.429151884E2,-7.864884287E-2,-9.300415963E-2,5.065596104E-1
2.429251884E2,-5.502364635E-1,-7.576250434E-1,3.575085998E-1
2.429351884E2,-5.734493136E-1,-9.897536635E-1,1.131627038E-1
2.429451884E2,-3.730856776E-1,-4.754055142E-1,-1.739437431E-1
2.429551884E2,-2.203694731E-1,1.794415265E-1,-2.252563834E-1
2.429651884E2,-3.291034102E-1,3.346011937E-1,-1.446222365E-1
2.429751884E2,-5.074759126E-1,1.061377525E-1,-1.275180280E-1
2.429851884E2,-5.929969549E-1,-1.858556122E-1,-9.819651395E-2
2.429951884E2,-4.854847789E-1,-3.361283541E-1,-1.934914142E-1
2.430051884E2,-3.119991720E-1,-2.835939825E-1,-2.105956376E-1
2.430151884E2,1.053741761E-2,-2.596175298E-3,-1.776089370E-1
2.430251884E2,2.890917659E-1,3.321577311E-1,-5.421425030E-2
2.430351884E2,4.271472096E-1,4.323395491E-1,7.040216774E-2
2.430451884E2,4.686860144E-1,3.590357602E-1,1.021671370E-1
2.430551884E2,5.468766689E-1,3.052796721E-1,7.284562290E-2
2.430651884E2,6.531671882E-1,3.700313270E-1,6.673697382E-2
2.430751884E2,7.166970968E-1,4.213439822E-1,7.162389904E-2
2.430851884E2,7.447968721E-1,4.860956371E-1,5.940660089E-2
2.430951884E2,7.252492309E-1,5.435169339E-1,6.795870513E-2
2.431051884E2,4.796815813E-1,5.581777096E-1,1.363755614E-1
2.431151884E2,7.284562290E-2,3.248273432E-1,1.974620372E-1
2.431251884E2,-6.565269232E-1,-3.153589368E-1,1.950185746E-1
2.431351884E2,-1.255174398E0,-9.531017542E-1,1.449276656E-1
2.431451884E2,-1.442098975E0,-1.198669434E0,-9.010255337E-3
2.431551884E2,-1.411555767E0,-8.932369947E-1,-2.570213675E-1
2.431651884E2,-1.313817382E0,-2.750418782E-1,-2.936732471E-1
2.431751884E2,-1.205083489E0,2.710712552E-1,-1.507308781E-1
2.431851884E2,-1.047480345E0,2.331976295E-1,-1.214093715E-1
2.431951884E2,-5.282453299E-1,-5.879573524E-2,-2.044869810E-1
2.432051884E2,3.257436454E-1,-1.589775532E-1,-2.130390853E-1
2.432151884E2,1.034346819E0,4.382954910E-2,-8.109229803E-2
2.432251884E2,1.763719320E0,6.473639607E-1,5.696314201E-2
2.432351884E2,2.097251415E0,1.490357399E0,1.779143661E-1
2.432451884E2,1.846796989E0,1.685834050E0,3.526217043E-1
2.432551884E2,1.119867802E0,7.854194045E-1,4.149298966E-1
2.432651884E2,2.854265571E-1,-6.195695996E-1,3.257436454E-1
2.432751884E2,1.053741761E-2,-1.055727005E0,3.147480786E-1
2.432851884E2,-9.697478265E-2,-1.039844513E0,2.793179154E-1
2.432951884E2,-3.217730224E-1,-8.187115192E-1,2.084576041E-1
2.433051884E2,-5.258018374E-1,-5.413789153E-1,1.608101577E-1
2.433151884E2,-6.760746241E-1,-3.996582925E-1,1.033888608E-1
2.433251884E2,-6.467530727E-1,-5.254964232E-1,7.162389904E-2
2.433351884E2,-4.928151667E-1,-5.364919901E-1,-4.444041103E-2
2.433451884E2,-1.873827726E-1,-1.797469556E-1,-1.275180280E-1
2.433551884E2,9.605848789E-2,1.892153621E-1,-7.864884287E-2
2.433651884E2,2.561050653E-1,2.319758981E-1,3.863719851E-2
2.433751884E2,2.011272311E-1,-2.825249545E-2,4.428769462E-3
2.433851884E2,1.180496216E-1,-2.872591615E-1,-7.864884287E-2
2.433951884E2,1.363755614E-1,-2.542724609E-1,-1.788306683E-1
2.434051884E2,2.133445293E-1,5.971203372E-2,-1.727220118E-1
2.434151884E2,2.780961990E-1,3.614792228E-1,-9.086613357E-2
