"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.128509704E2,-5.220863502E-3,-1.094452757E-2,-2.824280178E-3
4.128609984E2,-6.725242361E-3,3.926037811E-3,1.685408875E-3
4.128710252E2,-9.180144407E-3,2.544038557E-2,4.540584050E-3
4.128810522E2,-6.932986900E-3,3.318405524E-2,6.172858179E-3
4.128910802E2,-1.348409709E-2,3.156778216E-2,7.109758444E-3
4.129011072E2,-1.785030402E-2,2.106427588E-2,5.853351206E-3
4.129111352E2,-1.762580127E-2,1.504473388E-2,-8.666033391E-4
4.129211622E2,-7.938173600E-3,1.221856102E-3,1.456524711E-3
4.129311892E2,1.932559535E-4,-1.385456510E-2,2.415906638E-4
4.129412172E2,4.032330588E-3,-9.429715574E-3,1.596838702E-4
4.129512442E2,5.327159539E-3,-1.297251880E-2,5.379745737E-3
4.129612712E2,1.397000626E-3,-9.763681330E-3,8.238612674E-3
4.129712992E2,-1.633943059E-3,-9.665410966E-3,8.574437350E-3
4.129813262E2,-8.110394701E-4,-1.605007052E-2,1.060451008E-2
4.129913532E2,-1.356455032E-3,-2.608779073E-2,1.373345777E-2
4.130013812E2,9.193709120E-4,-4.144783318E-2,1.614116877E-2
4.130114082E2,2.809150144E-3,-3.316114098E-2,2.179399505E-2
4.130214352E2,1.248271205E-3,-2.867105417E-2,2.323263139E-2
4.130314632E2,-3.630639985E-3,-1.148780622E-2,2.806307375E-2
4.130414902E2,-5.803866312E-3,-3.442130983E-3,2.927272208E-2
4.130515172E2,-7.240375038E-3,3.315106966E-3,2.957259491E-2
4.130615452E2,-1.222118922E-2,5.865351297E-3,2.816146612E-2
4.130715722E2,-9.468812495E-3,4.059727304E-3,2.692096494E-2
4.130815992E2,-1.068268158E-2,1.373951789E-2,2.098610997E-2
4.130916272E2,-2.220220398E-3,9.165273048E-3,1.536684111E-2
4.131016542E2,1.867969520E-3,1.786422357E-2,1.177973300E-2
4.131116812E2,5.627287552E-3,4.106648266E-4,3.604361089E-3
4.131217092E2,4.271044396E-3,-1.347772032E-2,-8.405188564E-4
4.131317362E2,3.410310484E-3,-2.373115718E-2,-5.158302374E-3
4.131417632E2,4.703989252E-3,-1.630067080E-2,-9.019312449E-3
4.131517912E2,2.663638443E-4,2.282382920E-4,-9.670455940E-3
4.131618182E2,3.286189400E-3,-9.406236932E-4,-8.796689101E-3
4.131718452E2,2.259274945E-3,7.037141360E-3,-6.805709563E-3
4.131818732E2,6.705522537E-6,1.987256110E-3,-4.681556020E-3
4.131919002E2,-1.689994708E-3,5.395836197E-3,-4.369699862E-3
4.132019272E2,-1.849974506E-3,2.504175529E-3,-2.018822590E-3
4.132119552E2,1.345552504E-3,-2.471674234E-3,3.266220680E-3
4.132219822E2,1.164493151E-3,1.472464763E-3,7.981030270E-3
4.132320092E2,-6.568422541E-4,4.049605690E-3,9.610085748E-3
4.132420372E2,-2.542576753E-3,1.100232266E-2,1.191372983E-2
4.132520642E2,-2.420604229E-3,9.922144935E-3,1.220561378E-2
4.132620912E2,-2.319445368E-3,9.885122068E-3,1.072899997E-2
4.132721192E2,-3.283509985E-3,7.600662299E-3,9.593694471E-3
4.132821462E2,-3.086073324E-3,7.152982987E-3,7.045661099E-3
4.132921732E2,-5.763881840E-3,1.209341269E-2,6.236060522E-3
4.133022012E2,-1.357297879E-3,2.270504832E-2,5.560678430E-3
4.133122282E2,-7.951045409E-4,2.292742208E-2,5.272258073E-3
4.133222552E2,-2.396491822E-3,2.130502462E-2,3.748830408E-3
4.133322832E2,-5.264198408E-4,1.143774483E-2,2.742041834E-4
4.133423102E2,1.805231906E-3,7.008911110E-3,-2.263857750E-3
4.133523372E2,2.928227186E-4,4.132963717E-3,-1.639080467E-3
4.133623652E2,-4.166238476E-3,6.481870078E-3,3.020885400E-3
4.133723922E2,9.385086596E-4,1.798912138E-2,3.219024511E-3
4.133824192E2,1.518409699E-3,2.613599971E-2,4.743717611E-3
4.133924472E2,1.327726990E-3,3.526052088E-2,7.190629840E-3
4.134024742E2,-3.253460396E-3,1.726474613E-2,3.760237014E-3
4.134125012E2,-2.116556745E-3,6.855247542E-3,2.845707582E-3
4.134225292E2,-2.356097102E-3,-1.006514952E-2,-4.040622152E-4
4.134325562E2,1.023720019E-3,1.726794988E-3,3.589880187E-3
4.134425832E2,2.571139485E-3,6.992401555E-3,4.312843084E-3
4.134526112E2,-4.462217912E-4,1.530971937E-2,5.490226671E-3
4.134626382E2,4.139208235E-3,1.542024128E-2,8.241804317E-3
4.134726652E2,3.985810094E-3,6.660623476E-4,6.740047596E-3
4.134826932E2,2.530402504E-3,-8.775060996E-4,9.652336128E-3
4.134927202E2,5.590907298E-3,-2.612373978E-2,1.111121569E-2
4.135027472E2,7.017846219E-3,-2.557939291E-2,1.576586254E-2
4.135127752E2,7.472448982E-3,-2.352849022E-2,2.016274072E-2
4.135228022E2,7.398136891E-3,-1.605299860E-2,2.749244124E-2
4.135328292E2,-5.138488486E-4,-9.324521758E-3,2.432887070E-2
4.135428572E2,-1.983921975E-3,-1.194054354E-2,2.292712778E-2
4.135528842E2,-3.799398895E-3,-1.172988769E-2,2.118648589E-2
4.135629112E2,-3.927162848E-3,-1.851588860E-2,1.964157075E-2
4.135729392E2,-2.279465087E-3,-1.686952263E-2,1.853795536E-2
4.135829662E2,2.558527514E-3,-2.250104211E-2,1.810447313E-2
4.135929932E2,6.855005398E-3,-4.568114877E-3,1.781605370E-2
4.136030212E2,7.288929075E-3,6.343655288E-3,1.759935357E-2
4.136130482E2,8.401598781E-3,2.082064748E-3,1.377958152E-2
4.136230752E2,9.056889452E-3,-7.853127085E-3,1.444664504E-2
4.136331032E2,1.024971809E-2,-3.785736486E-2,1.307192165E-2
4.136431302E2,5.845581181E-3,-3.225992993E-2,1.356355846E-2
4.136531572E2,2.499585971E-3,-2.548138611E-2,7.046537474E-3
4.136631852E2,1.165308058E-4,4.475180060E-3,7.642955519E-3
4.136732122E2,9.066909552E-4,2.995603904E-2,3.866060637E-3
4.136832392E2,-3.980511799E-3,3.185300902E-2,2.125733532E-3
4.136932672E2,-9.103900753E-3,4.656350985E-2,-2.079943661E-4
4.137032942E2,-8.568224497E-3,4.434082657E-2,-3.220581915E-3
4.137133212E2,-5.110376049E-3,5.217930675E-2,-8.149294183E-3
4.137233492E2,-3.915084526E-3,5.131486058E-2,-8.934067562E-3
4.137333762E2,-9.176968597E-4,4.279993474E-2,-1.199803408E-2
4.137434032E2,-3.857007250E-4,3.857802227E-2,-1.152499299E-2
4.137534312E2,6.324257702E-4,2.785826474E-2,-1.468909439E-2
4.137634582E2,-4.868532531E-3,3.919453919E-2,-1.890010573E-2
4.137734862E2,-5.054421723E-3,3.923475370E-2,-1.592002809E-2
4.137835132E2,-7.668791339E-3,4.883332551E-2,-1.601037756E-2
4.137935402E2,-1.077030879E-2,4.544045776E-2,-1.406973135E-2
4.138035672E2,-5.810235627E-3,4.187580571E-2,-1.223593391E-2
4.138135952E2,-6.060040556E-3,2.567659691E-2,-1.030807104E-2
4.138236222E2,-1.129338052E-3,1.193840895E-2,-7.252800278E-3
4.138336502E2,2.182209864E-4,-1.107084565E-3,-3.295609262E-3
4.138436772E2,2.774409950E-5,6.020879373E-3,5.670417566E-3
4.138537042E2,-2.578691579E-3,2.369281836E-2,1.466950495E-2
4.138637322E2,-4.213107750E-4,2.304326929E-2,1.953529194E-2
4.138737590E2,-1.193094999E-3,2.189464681E-2,2.540010400E-2
4.138837860E2,-2.313630655E-3,8.676584810E-3,2.143510431E-2
4.138938140E2,-4.557610024E-3,-8.742352948E-3,2.092644013E-2
4.139038410E2,-5.040906370E-3,-2.944656834E-2,2.112190053E-2
4.139138680E2,-5.766084883E-3,-1.384577155E-2,2.264948934E-2
4.139238960E2,3.539283760E-3,1.075970940E-2,2.432645857E-2
4.139339230E2,4.788839258E-3,3.156911582E-2,2.613527700E-2
4.139439500E2,2.854006365E-3,2.739060856E-2,2.448776737E-2
4.139539780E2,4.523542710E-3,7.615573704E-3,2.715598792E-2
4.139640050E2,5.899530835E-3,-1.265214384E-2,2.448991872E-2
4.139740320E2,9.620233439E-3,-3.081330471E-2,2.422892861E-2
4.139840600E2,1.191734243E-2,-3.153716028E-2,2.527124621E-2
4.139940870E2,1.287181955E-2,-3.056138009E-2,2.690349706E-2
4.140041140E2,8.353138342E-3,-1.497841161E-2,2.894773707E-2
4.140141420E2,2.507233061E-3,3.030728549E-4,3.032059595E-2
4.140241690E2,-3.025901038E-3,1.825860702E-3,2.814078331E-2
4.140341960E2,-4.285309929E-3,6.422475912E-3,2.692931145E-2
4.140442240E2,7.401211187E-4,-8.008386008E-3,2.388619632E-2
4.140542510E2,3.748960793E-3,-3.762775101E-3,1.973752305E-2
4.140642780E2,5.169977434E-3,-3.860787489E-3,2.085091360E-2
4.140743060E2,1.022385713E-2,-2.091915812E-3,1.787323318E-2
4.140843330E2,1.247332338E-2,2.258401364E-4,1.276835427E-2
4.140943600E2,8.336101659E-3,4.991301335E-3,9.673229419E-3
4.141043880E2,4.040887579E-3,1.265270635E-3,1.139604207E-2
4.141144150E2,-6.915493868E-4,5.456553772E-3,9.406127967E-3
4.141244420E2,3.371085972E-3,9.853967465E-3,7.984026335E-3
4.141344700E2,-1.509422902E-3,2.238254249E-2,2.779943170E-3
4.141444970E2,-2.476150170E-3,2.908625081E-2,8.046765579E-4
4.141545240E2,-1.882798038E-3,2.893178537E-2,-2.562091686E-3
4.141645520E2,-3.860963974E-3,5.002322048E-2,-5.888350308E-3
4.141745790E2,-3.429797944E-3,4.751878232E-2,-7.991182618E-3
4.141846060E2,-5.713278428E-3,5.283951014E-2,-7.631082088E-3
4.141946340E2,-9.498162195E-3,3.935566545E-2,-8.232956752E-3
4.142046610E2,-8.393273689E-3,3.679874167E-2,-5.971076433E-3
4.142146880E2,-5.713067949E-3,3.482241184E-2,-7.766313385E-3
4.142247160E2,-6.674590055E-3,3.312013298E-2,-7.737200707E-3
4.142347430E2,-1.488349866E-3,3.175979108E-2,-7.381401956E-3
4.142447700E2,-2.094442956E-3,3.285169601E-2,-8.108018897E-3
4.142547980E2,-7.207179908E-3,2.807212062E-2,-7.157004438E-3
4.142648250E2,-6.511513144E-3,3.519687429E-2,-5.474946462E-3
4.142748520E2,-2.996140625E-3,4.870549217E-2,-1.833339920E-3
4.142848800E2,-8.174395189E-4,4.559198767E-2,-9.619842749E-4
4.142949070E2,4.636447877E-3,3.110545874E-2,2.795469714E-3
4.143049340E2,4.302080721E-3,9.291238151E-3,3.084268421E-3
4.143149620E2,-3.818869591E-4,-7.736480329E-3,6.445710547E-3
4.143249890E2,-1.424542163E-3,1.071043219E-2,1.208378654E-2
4.143350160E2,3.722924739E-4,2.447338030E-2,1.155834552E-2
4.143450440E2,-6.689121947E-4,4.623327777E-2,2.716302127E-2
4.143550710E2,4.964871332E-4,5.036037788E-2,2.894760482E-2
4.143650980E2,-1.507470850E-3,3.085936978E-2,3.068655916E-2
4.143751260E2,-9.040348232E-5,1.617310196E-2,3.066871688E-2
4.143851530E2,9.915912524E-4,-1.057887264E-2,2.753257938E-2
4.143951800E2,1.292794943E-3,-2.773735300E-2,2.712618187E-2
4.144052080E2,6.310269237E-4,-3.777240962E-2,2.645649575E-2
4.144152350E2,-5.489184055E-3,-1.851881668E-2,3.047280759E-2
4.144252620E2,-2.910044044E-3,9.548497386E-3,3.192739189E-2
4.144352900E2,-2.842932474E-3,2.331198007E-2,3.363101184E-2
4.144453170E2,-4.281979054E-4,2.420254610E-2,3.226782009E-2
4.144553440E2,3.833125345E-3,-4.687957000E-3,3.108830564E-2
4.144653720E2,7.505056448E-3,-2.906520478E-2,2.584937960E-2
4.144753990E2,1.133867633E-2,-5.800923705E-2,2.403416857E-2
4.144854260E2,1.288085431E-2,-5.280808359E-2,2.654939890E-2
4.144954540E2,1.100945100E-2,-4.063557088E-2,2.484630607E-2
4.145054810E2,1.089694258E-2,-1.287292130E-2,2.735642157E-2
4.145155080E2,4.919744097E-3,1.758112386E-2,2.882515453E-2
4.145255360E2,3.521661274E-3,3.036402725E-2,2.821938880E-2
4.145355630E2,5.569099449E-3,3.594761342E-2,2.422997355E-2
4.145455900E2,6.955406629E-3,6.228873506E-3,1.955509745E-2
4.145556180E2,6.801209413E-3,-1.024331059E-2,1.648287475E-2
4.145656450E2,5.056905560E-3,-1.908957213E-2,1.183714718E-2
4.145756720E2,7.209538482E-3,-1.092461869E-3,1.230399963E-2
4.145857000E2,5.412429571E-3,2.934084460E-2,1.224591210E-2
4.145957270E2,5.534934811E-3,4.537360743E-2,1.312076021E-2
4.146057540E2,5.394157954E-3,5.461611226E-2,1.303947158E-2
4.146157820E2,4.703333601E-3,2.609232441E-2,6.492356304E-3
4.146258090E2,2.037147991E-3,7.865382358E-3,4.640312865E-3
4.146358360E2,-6.281435490E-4,-1.923095062E-2,-1.496941783E-3
4.146458640E2,-3.990965895E-3,-1.665487140E-2,4.688673653E-5
4.146558910E2,-3.351540770E-3,-1.380844042E-3,1.311621862E-3
4.146659190E2,-3.744051326E-3,3.617398441E-2,3.287837142E-3
4.146759460E2,-1.703004353E-3,4.754674435E-2,4.594650120E-3
4.146859730E2,-5.005151033E-4,3.522350267E-2,3.560981946E-3
4.146960010E2,3.412201069E-3,1.134160627E-2,5.811885931E-3
4.147060280E2,2.530992962E-3,-8.804939687E-3,3.845707048E-3
4.147160550E2,3.527814522E-3,-1.888899878E-2,5.281417165E-3
4.147260830E2,2.802873962E-3,1.109736972E-3,1.166464668E-2
4.147361100E2,6.823448464E-3,2.006265521E-2,1.846023463E-2
4.147461370E2,-3.518007230E-3,5.086345226E-2,2.489873022E-2
4.147561650E2,-5.174759775E-3,5.098462850E-2,2.499380521E-2
4.147661920E2,-1.289089769E-2,5.607818812E-2,2.461903542E-2
4.147762190E2,-1.119020395E-2,4.798297584E-2,1.974491775E-2
4.147862470E2,-1.015177835E-2,4.184465483E-2,1.863503829E-2
4.147962740E2,-2.965504769E-3,3.380856663E-2,1.468903385E-2
4.148063010E2,-3.749881871E-3,1.812734455E-2,1.194560714E-2
4.148163290E2,-6.008774973E-3,2.371092513E-2,8.963932283E-3
4.148263560E2,-4.600829445E-3,3.294623643E-2,7.540222723E-3
4.148363830E2,-4.777397029E-3,5.586593598E-2,6.230746396E-3
4.148464110E2,-5.577742122E-3,6.708715856E-2,6.796080619E-3
4.148564380E2,1.321976073E-3,4.038949683E-2,7.882383652E-3
4.148664650E2,6.626171991E-3,8.336498402E-3,9.996496141E-3
4.148764935E2,1.017829683E-2,-2.121260576E-2,1.117893960E-2
4.148865205E2,6.691753864E-3,-3.349377215E-2,8.439863101E-3
4.148965475E2,2.384888940E-3,-2.054281905E-2,1.258427370E-2
4.149065755E2,-4.039243329E-3,-5.265608896E-3,1.884329878E-2
4.149166025E2,-2.667981666E-3,1.839604601E-2,2.433979698E-2
4.149266295E2,-5.374067463E-3,3.298671544E-2,3.227948025E-2
4.149366575E2,1.299281605E-3,3.132916242E-2,3.876028210E-2
4.149466845E2,3.496817313E-3,3.179148585E-2,4.454126582E-2
4.149567115E2,7.050006650E-3,9.536514990E-3,4.515938833E-2
4.149667395E2,5.337774754E-3,-1.233203150E-2,4.452666268E-2
4.149767665E2,2.696984448E-3,-2.660923824E-2,4.260465875E-2
4.149867935E2,1.081235707E-3,-2.940183133E-2,4.051075876E-2
4.149968215E2,3.960039467E-4,-8.220646530E-3,4.351187497E-2
4.150068485E2,-2.921553329E-3,2.020993643E-2,3.844774514E-2
4.150168755E2,-3.395861946E-3,2.780127712E-2,3.609271348E-2
4.150269035E2,-4.195989575E-3,4.460901394E-2,3.193865716E-2
4.150369305E2,-2.629518043E-3,2.347416803E-2,2.429724857E-2
4.150469575E2,1.921824180E-3,1.671346650E-2,2.009238303E-2
4.150569855E2,5.231333897E-3,-8.967394941E-3,1.342382841E-2
4.150670125E2,4.641767591E-3,-1.367534045E-2,9.766897187E-3
4.150770395E2,8.494267240E-4,-8.953023702E-3,1.114721410E-2
4.150870675E2,5.223602057E-5,-2.111348789E-3,1.034121495E-2
4.150970945E2,-4.656499252E-3,3.239496052E-2,1.111779269E-2
4.151071215E2,-4.876142368E-3,3.784751892E-2,1.324590668E-2
4.151171495E2,-8.062081411E-3,4.771266505E-2,9.643981233E-3
4.151271765E2,-7.097180001E-3,3.678650409E-2,4.324194975E-3
4.151372035E2,-9.105203673E-3,2.252394333E-2,3.084759694E-3
4.151472315E2,-7.587648463E-3,2.093909495E-2,-1.389924902E-3
4.151572585E2,-4.148442298E-3,2.541693486E-2,1.514518633E-3
4.151672855E2,-4.268333316E-3,4.623244330E-2,3.357866779E-3
4.151773135E2,-2.391337417E-3,4.234662279E-2,4.120329861E-3
4.151873405E2,1.771603711E-3,5.278864130E-2,8.902333677E-3
4.151973685E2,5.939537659E-4,3.176591545E-2,9.543622844E-3
4.152073955E2,-2.920032479E-3,1.767726988E-2,1.273136213E-2
4.152174225E2,-7.007185835E-3,4.894895479E-3,1.087167673E-2
4.152274495E2,-6.201150361E-3,7.640081458E-3,1.311145816E-2
4.152374775E2,-7.669702172E-4,1.687911898E-2,1.806094311E-2
4.152475045E2,-2.276269253E-3,2.131115273E-2,2.392845973E-2
4.152575325E2,-4.764993209E-3,2.033190802E-2,2.403418720E-2
4.152675595E2,-5.441265181E-3,2.121477388E-3,2.611217089E-2
4.152775865E2,-4.030854907E-3,-8.256328292E-3,2.752551064E-2
4.152876145E2,-5.641629919E-3,-8.132758550E-3,2.903810516E-2
4.152976415E2,-3.135062288E-3,-5.016593728E-3,3.314629570E-2
4.153076685E2,-2.282317728E-4,-2.590455115E-3,3.510040417E-2
4.153176965E2,2.893526107E-3,-7.126883604E-3,3.938036785E-2
4.153277235E2,4.208566621E-3,-1.493607927E-2,3.933978453E-2
4.153377505E2,4.793397151E-3,-1.936171949E-2,4.249722883E-2
4.153477785E2,4.038455896E-3,-1.476882026E-2,4.047461599E-2
4.153578055E2,4.024607129E-3,-1.137408894E-2,4.098807275E-2
4.153678325E2,4.939118400E-3,-7.004109211E-3,4.155801609E-2
4.153778605E2,6.882427260E-3,-1.279089227E-2,3.758164868E-2
4.153878875E2,1.937897876E-3,-2.108584158E-2,3.643814847E-2
4.153979145E2,2.068659291E-3,-1.377945952E-2,2.928223461E-2
4.154079425E2,-1.270069741E-3,-4.522048403E-3,2.562075853E-2
4.154179695E2,-5.095967092E-3,2.360173315E-2,2.889964171E-2
4.154279965E2,-2.650042530E-3,3.114060313E-2,2.821184881E-2
4.154380245E2,-2.425537910E-3,3.414012492E-2,2.674977481E-2
4.154480515E2,1.647747122E-3,8.172696456E-3,2.486933395E-2
4.154580785E2,5.467519164E-3,-1.088568196E-2,1.969268173E-2
4.154681065E2,5.591546185E-3,-1.487482712E-2,1.717775874E-2
4.154781335E2,5.672239698E-3,-1.685062610E-2,1.175502874E-2
4.154881605E2,1.738494262E-3,1.050803158E-2,1.078230049E-2
4.154981885E2,-1.909658313E-4,2.275644243E-2,9.796664119E-3
4.155082155E2,-1.269175671E-3,3.352094069E-2,8.595783263E-3
4.155182425E2,8.112862706E-4,2.065467834E-2,1.275271177E-2
4.155282705E2,1.010861248E-3,8.765798062E-3,1.300937776E-2
4.155382975E2,5.003334954E-4,-5.786246620E-3,1.152652968E-2
4.155483245E2,1.165201887E-3,2.702837810E-3,1.658288948E-2
4.155583525E2,2.577742562E-3,5.363868549E-3,1.867427118E-2
4.155683795E2,4.431111738E-3,1.414830144E-2,2.392372862E-2
4.155784065E2,-1.516525634E-3,2.391251549E-2,2.890277468E-2
4.155884345E2,-3.329777159E-3,1.226225216E-2,2.747140825E-2
4.155984615E2,-4.782265052E-3,1.971963421E-2,2.841470018E-2
4.156084885E2,-5.171725526E-3,-7.813708857E-3,2.590800449E-2
4.156185165E2,-7.429820020E-3,6.663501263E-3,2.637272701E-2
4.156285435E2,-6.648285780E-3,1.697745174E-3,2.339422703E-2
4.156385705E2,-4.755843431E-3,1.178526785E-2,2.334469184E-2
4.156485985E2,-1.519010402E-3,3.147030994E-2,2.358109504E-2
4.156586255E2,-9.536212310E-4,1.234402228E-2,2.156561427E-2
4.156686525E2,-1.765113324E-3,1.411047298E-2,1.829214208E-2
4.156786805E2,3.286370076E-3,-5.207298789E-3,1.861225441E-2
4.156887075E2,2.857126296E-3,-3.278883174E-3,1.767929271E-2
4.156987345E2,2.493338659E-3,-1.142549329E-2,1.904842444E-2
4.157087625E2,1.675120555E-3,2.851977944E-3,2.143027447E-2
4.157187895E2,1.944365911E-3,-2.168080769E-3,2.151203342E-2
4.157288175E2,4.654265940E-4,1.365535893E-2,2.482211590E-2
4.157388445E2,-4.687523469E-3,1.351021603E-2,2.601920813E-2
4.157488715E2,-2.934069838E-3,9.792493656E-4,2.767739259E-2
4.157588995E2,3.256388009E-4,3.620573319E-3,2.773731388E-2
4.157689265E2,-7.126983255E-4,-3.365890309E-2,2.894427814E-2
4.157789535E2,-1.471432857E-3,-2.730300277E-2,3.100663051E-2
4.157889815E2,1.885519363E-3,-3.123115376E-2,2.806486376E-2
4.157990085E2,-1.103878953E-3,-1.312085986E-2,2.867286280E-2
4.158090355E2,1.042123884E-3,5.699169822E-3,2.577704005E-2
4.158190635E2,-2.582976595E-4,4.555609077E-3,2.760423534E-2
4.158290905E2,3.811363131E-4,1.085824519E-2,2.477741241E-2
4.158391175E2,4.708850756E-4,2.575330436E-4,2.893833630E-2
4.158491455E2,5.173792131E-3,-5.538580008E-3,2.830532566E-2
4.158591725E2,1.080611162E-2,-2.603776287E-3,3.117062151E-2
4.158691995E2,1.020997018E-2,-8.713590913E-3,2.863012627E-2
4.158792270E2,-1.422984060E-3,-1.003931277E-2,2.537680790E-2
4.158892540E2,-9.117967449E-3,3.195525147E-3,2.564783953E-2
4.158992810E2,-8.910240605E-3,1.797846518E-2,2.142459899E-2
4.159093090E2,-6.206810474E-3,3.144847602E-2,1.807986759E-2
4.159193360E2,-7.275803946E-3,3.727707267E-2,1.873154379E-2
4.159293630E2,-8.059532382E-3,2.387763560E-2,1.497343928E-2
4.159393910E2,-8.054738864E-3,3.284822777E-2,1.315316930E-2
4.159494180E2,-1.285106409E-3,1.781946421E-2,9.067693725E-3
4.159594450E2,1.508816145E-3,2.822630107E-2,8.125467226E-3
4.159694730E2,4.143717699E-3,8.635569364E-3,4.821529612E-3
4.159795000E2,-1.227345318E-3,3.331884742E-3,7.882833481E-3
4.159895270E2,-5.228383467E-3,1.037378702E-2,8.298281580E-3
4.159995550E2,-7.716574706E-3,1.394109149E-2,1.065757591E-2
4.160095820E2,-6.799648050E-3,3.360454366E-2,1.286347210E-2
4.160196090E2,-8.240684867E-3,2.256387472E-2,8.650084957E-3
4.160296370E2,-8.988938294E-3,1.710919291E-2,1.067763194E-2
4.160396640E2,-1.120601967E-2,3.108155914E-3,1.027629524E-2
4.160496910E2,-6.675601471E-3,-9.126737714E-4,1.398134977E-2
4.160597190E2,-3.122944385E-3,-4.650420509E-3,1.701868512E-2
4.160697460E2,-2.347717993E-3,-5.547647830E-3,2.268404514E-2
4.160797730E2,-4.062527325E-3,1.386158168E-3,2.750569768E-2
4.160898010E2,-5.284528248E-3,-1.801975071E-2,2.963854559E-2
4.160998280E2,-2.317500301E-3,-8.144748397E-3,3.868450597E-2
4.161098560E2,-2.342421096E-3,-2.265980467E-2,4.082299024E-2
4.161198830E2,-1.454789191E-3,-2.094286494E-2,4.361451790E-2
4.161299100E2,-3.644782118E-3,-2.921862900E-2,4.182104394E-2
4.161399380E2,-3.132922575E-3,-3.310418129E-2,4.291187599E-2
4.161499650E2,-2.992118709E-3,-3.738465160E-2,4.333903268E-2
4.161599920E2,-1.310650259E-5,-2.641695365E-2,4.234886914E-2
4.161700200E2,-2.826687414E-3,-1.299223211E-2,4.492308199E-2
4.161800470E2,-1.757428050E-3,-2.396047115E-3,4.270600155E-2
4.161900740E2,-1.571236644E-3,1.034691930E-2,4.016689956E-2
4.162001020E2,1.334805042E-3,3.189140931E-3,4.048994184E-2
4.162101290E2,-1.081098802E-3,3.161962144E-3,3.553617746E-2
4.162201560E2,-2.660353668E-3,-2.349894308E-2,2.951263823E-2
4.162301840E2,-5.630425178E-3,-1.612652466E-2,2.604220808E-2
4.162402110E2,-8.379073814E-3,-3.089020494E-3,1.953850128E-2
4.162502380E2,-9.772391990E-3,1.533607766E-2,1.414994895E-2
4.162602660E2,-8.391809650E-3,3.782061487E-2,8.643331006E-3
4.162702930E2,-6.357316859E-3,3.513345122E-2,3.359198337E-3
4.162803200E2,-7.858008146E-3,3.296377510E-2,5.397096975E-4
4.162903480E2,-6.919062231E-3,1.397733577E-2,-2.289765049E-3
4.163003750E2,-7.301492151E-3,1.436376013E-2,-3.356893547E-3
4.163104020E2,-3.211170435E-3,1.022307202E-2,-5.718420260E-3
4.163204300E2,-2.897183876E-3,9.835848585E-3,-4.192962311E-3
4.163304570E2,1.402553171E-4,1.367932744E-2,1.250211615E-3
4.163404840E2,3.983154893E-4,1.015703008E-2,4.102457315E-3
4.163505120E2,-3.297867253E-3,1.835450903E-2,8.015418425E-3
4.163605390E2,-6.272351835E-3,6.619289517E-3,8.928083815E-3
4.163705660E2,-9.241253138E-3,6.616626866E-3,1.294720452E-2
4.163805940E2,-8.397829719E-3,1.217067242E-3,1.851108111E-2
4.163906210E2,-5.759549327E-3,-5.121296272E-4,2.352122404E-2
4.164006480E2,-3.698262852E-3,1.023239270E-2,3.030189872E-2
4.164106760E2,-1.201825682E-3,3.722558729E-3,3.310608119E-2
4.164207030E2,-5.486319307E-3,-2.046113834E-3,3.418972343E-2
4.164307300E2,-6.125098094E-3,-2.397936955E-2,3.745881468E-2
4.164407580E2,-4.812958650E-3,-3.414172679E-2,3.428965434E-2
4.164507850E2,-4.773429595E-3,-3.927576169E-2,3.843279555E-2
4.164608120E2,-2.476719674E-3,-2.735066041E-2,4.423662275E-2
4.164708400E2,8.771419525E-4,-1.649029553E-2,4.716458172E-2
4.164808670E2,3.215664066E-3,-1.101989672E-2,4.714833945E-2
4.164908950E2,1.730542630E-3,-1.705038175E-2,4.607837647E-2
4.165009220E2,-1.764324028E-3,-4.492409155E-2,4.247671738E-2
4.165109490E2,4.322901368E-4,-4.209153354E-2,4.326364771E-2
4.165209770E2,-3.772309050E-3,-5.039926618E-2,3.734130785E-2
4.165310040E2,-1.308685169E-3,-1.675687730E-2,4.354516417E-2
4.165410310E2,-1.240242273E-3,4.311650991E-4,4.668529704E-2
4.165510590E2,-8.353181183E-4,1.335972641E-2,4.303766042E-2
4.165610860E2,9.039603174E-5,1.561968494E-2,3.802718967E-2
4.165711130E2,3.031829372E-3,-1.111177262E-2,3.167553619E-2
4.165811410E2,-1.141624525E-4,-1.208409294E-2,2.818865888E-2
4.165911680E2,4.761134274E-3,-2.311732620E-2,2.003642917E-2
4.166011950E2,4.497746937E-3,-1.149103045E-2,1.803559810E-2
4.166112230E2,8.900016546E-4,1.622923650E-3,1.596202515E-2
4.166212500E2,-2.711124718E-3,8.692017756E-3,1.158991270E-2
4.166312770E2,-6.904491223E-3,1.592301577E-2,6.561858580E-3
4.166413050E2,-3.671680111E-3,2.649283409E-2,8.009020239E-3
4.166513320E2,-4.333959427E-3,1.792600006E-2,7.083660923E-3
4.166613590E2,-4.527038429E-3,1.608815230E-2,1.891295658E-3
4.166713870E2,-1.500984654E-3,1.502102148E-2,7.408483885E-3
4.166814140E2,-8.325311355E-4,7.769233547E-3,4.570886027E-3
4.166914410E2,-4.907366820E-3,2.270609513E-2,5.766355898E-3
4.167014690E2,-6.553642452E-4,1.484524459E-2,7.330163848E-3
4.167114960E2,-5.844458006E-3,2.157051861E-2,1.056547184E-2
4.167215230E2,-5.781873595E-3,1.539091859E-2,1.440415252E-2
