"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.559008286E2,-9.387756586E-1,2.055750370E0,-7.020034194E-1
2.559108556E2,-1.119594216E0,2.021721840E0,-7.859337926E-1
2.559208816E2,-1.177745461E0,2.021219969E0,-8.870974183E-1
2.559309076E2,-1.114696860E0,2.045609474E0,-9.898279309E-1
2.559409346E2,-9.101271629E-1,2.178419352E0,-1.042836785E0
2.559509606E2,-6.044096947E-1,2.313567638E0,-1.008428931E0
2.559609866E2,-1.833527535E-1,2.545315504E0,-8.865882754E-1
2.559710136E2,2.767513990E-1,2.770219088E0,-7.488904595E-1
2.559810396E2,7.317606807E-1,2.851032734E0,-6.522078514E-1
2.559910656E2,1.105997205E0,2.683883429E0,-6.034738421E-1
2.560010916E2,1.353363276E0,2.320247412E0,-6.014623642E-1
2.560111186E2,1.420028329E0,1.950716257E0,-5.755712986E-1
2.560211446E2,1.336186171E0,1.747505903E0,-4.435810149E-1
2.560311706E2,1.117547274E0,1.619263530E0,-2.296210676E-1
2.560411976E2,7.936056852E-1,1.497438550E0,-1.802547649E-2
2.560512236E2,3.977122009E-1,1.319144368E0,1.685293466E-1
2.560612496E2,1.311018877E-2,1.061809778E0,2.518149018E-1
2.560712766E2,-2.754059136E-1,8.172224760E-1,1.565101445E-1
2.560813026E2,-4.604391754E-1,7.121077776E-1,-5.810849369E-3
2.560913286E2,-5.794572830E-1,6.877483130E-1,-1.751875877E-1
2.561013546E2,-6.779004931E-1,6.626938581E-1,-2.987702489E-1
2.561113816E2,-7.582221031E-1,6.198085546E-1,-3.408127427E-1
2.561214085E2,-7.537120581E-1,5.510180593E-1,-3.076614439E-1
2.561314345E2,-6.345455647E-1,4.845784903E-1,-2.502529621E-1
2.561414615E2,-3.728375137E-1,4.084182084E-1,-1.410977244E-1
2.561514875E2,-4.458995536E-2,3.239028156E-1,-6.720676273E-2
2.561615135E2,2.019436508E-1,2.240534425E-1,-4.056582600E-2
2.561715395E2,3.089268506E-1,9.246949852E-2,1.017134916E-2
2.561815665E2,2.705983818E-1,-6.389747560E-2,1.058262363E-1
2.561915925E2,1.786477715E-1,-2.613220811E-1,2.567840219E-1
2.562016185E2,1.395941228E-1,-4.756830931E-1,3.858658373E-1
2.562116455E2,1.282006800E-1,-5.891022682E-1,4.613885581E-1
2.562216715E2,1.048341021E-1,-6.624987125E-1,5.184825063E-1
2.562316975E2,2.116665989E-2,-7.061379552E-1,5.304524302E-1
2.562417245E2,-9.888384491E-2,-7.389198542E-1,5.184730291E-1
2.562517505E2,-2.629910409E-1,-8.329733014E-1,5.391357541E-1
2.562617765E2,-4.224805534E-1,-9.076896310E-1,6.130573750E-1
2.562718025E2,-5.378519893E-1,-1.007900357E0,6.995147467E-1
2.562818295E2,-6.202219725E-1,-1.130320787E0,7.785951495E-1
2.562918555E2,-6.701925993E-1,-1.312615037E0,8.596251011E-1
2.563018815E2,-6.899636388E-1,-1.473500848E0,9.258680344E-1
2.563119085E2,-6.786565185E-1,-1.606152296E0,9.584039450E-1
2.563219345E2,-6.265352368E-1,-1.732256174E0,9.474676847E-1
2.563319605E2,-5.352716446E-1,-1.760721684E0,9.111653566E-1
2.563419875E2,-4.127463102E-1,-1.694451809E0,9.172567725E-1
2.563520135E2,-3.016700149E-1,-1.610651493E0,9.887117743E-1
2.563620395E2,-2.887814045E-1,-1.596577287E0,1.001252055E0
2.563720655E2,-3.432289362E-1,-1.649323583E0,9.449851513E-1
2.563820925E2,-3.504911065E-1,-1.648142457E0,8.788607121E-1
2.563921185E2,-2.406806648E-1,-1.542789936E0,8.290435076E-1
2.564021445E2,-7.588081062E-2,-1.463393569E0,8.419036269E-1
2.564121715E2,5.560556799E-2,-1.499773026E0,8.514178395E-1
2.564221975E2,1.185682863E-1,-1.563014150E0,8.427660465E-1
2.564322235E2,1.386840343E-1,-1.636775613E0,8.347467184E-1
2.564422505E2,2.203810215E-1,-1.582420230E0,9.239735007E-1
2.564522765E2,3.406686187E-1,-1.458859563E0,1.040217161E0
2.564623025E2,4.484965503E-1,-1.267571449E0,1.105509520E0
2.564723285E2,4.953610599E-1,-1.096296549E0,1.078255534E0
2.564823555E2,4.783088565E-1,-1.075715184E0,8.762124777E-1
2.564923815E2,4.124355316E-1,-1.071013331E0,5.150197744E-1
2.565024075E2,2.868174016E-1,-8.673051596E-1,1.784020960E-1
2.565124345E2,1.166078746E-1,-5.370988846E-1,-5.335370079E-2
2.565224605E2,-1.706922799E-2,-1.711805761E-1,-2.343722135E-1
2.565324865E2,-5.607696995E-2,1.439173222E-1,-3.795135319E-1
2.565425125E2,-6.191115454E-2,3.801849782E-1,-4.666635990E-1
2.565525395E2,-6.512220949E-2,5.946837068E-1,-5.118159056E-1
2.565625655E2,-7.580308616E-2,7.666109800E-1,-5.433589220E-1
2.565725915E2,-1.135933027E-1,9.957271814E-1,-5.661786199E-1
2.565826185E2,-1.540882587E-1,1.213289618E0,-5.737829804E-1
2.565926445E2,-1.701810211E-1,1.476567626E0,-5.719987750E-1
2.566026705E2,-2.176276296E-1,1.700234175E0,-5.928022861E-1
2.566126975E2,-3.059506118E-1,1.842465043E0,-6.448928118E-1
2.566227235E2,-4.014073610E-1,1.907032609E0,-7.390355468E-1
2.566327495E2,-4.844072163E-1,1.942193031E0,-8.633238077E-1
2.566427755E2,-5.573480129E-1,1.921805143E0,-9.611297250E-1
2.566528025E2,-5.799114704E-1,1.907348990E0,-1.022284865E0
2.566628285E2,-5.019578338E-1,1.987796187E0,-1.081408620E0
2.566728545E2,-3.859452009E-1,2.138248682E0,-1.139634371E0
2.566828815E2,-2.612607777E-1,2.275097609E0,-1.206223607E0
2.566929075E2,-1.187596768E-1,2.375942469E0,-1.281599522E0
2.567029335E2,8.893971890E-2,2.468239784E0,-1.329176664E0
2.567129605E2,3.387212753E-1,2.499159336E0,-1.378852129E0
2.567229865E2,6.362631917E-1,2.480667830E0,-1.422991872E0
2.567330125E2,9.027999043E-1,2.356570721E0,-1.414246798E0
2.567430385E2,1.093220711E0,2.146747351E0,-1.380923510E0
2.567530655E2,1.152185917E0,1.900995016E0,-1.186933398E0
2.567630915E2,1.085203409E0,1.674022913E0,-8.334144950E-1
2.567731175E2,8.839099407E-1,1.444497585E0,-3.930786252E-1
2.567831445E2,5.695261955E-1,1.235838890E0,-2.594670840E-2
2.567931705E2,2.599020898E-1,9.901188612E-1,7.458781451E-2
2.568031965E2,3.893693537E-2,7.887367606E-1,-4.557603970E-3
2.568132235E2,-1.242784709E-1,7.399740219E-1,-1.207839474E-1
2.568232495E2,-2.287465632E-1,7.888179421E-1,-2.655552328E-1
2.568332755E2,-2.356258929E-1,7.977560163E-1,-3.630092740E-1
2.568433015E2,-1.997842789E-1,7.639429569E-1,-3.646308780E-1
2.568533285E2,-1.589652747E-1,7.387185097E-1,-3.288591206E-1
2.568633545E2,-6.100036576E-2,6.860983968E-1,-2.560208440E-1
2.568733805E2,7.995580137E-2,5.429261923E-1,-1.435273886E-1
2.568834075E2,2.409473509E-1,3.798730671E-1,1.592751779E-2
2.568934335E2,3.272554278E-1,2.324328274E-1,2.008646876E-1
2.569034595E2,3.748540878E-1,9.888383001E-2,2.729798853E-1
2.569134855E2,4.209411740E-1,1.621979475E-2,3.211028874E-1
2.569235125E2,4.460276067E-1,-9.224409610E-2,4.264173210E-1
2.569335385E2,4.247976243E-1,-3.403666615E-1,5.052908063E-1
2.569435645E2,3.530004025E-1,-5.326993465E-1,5.487029552E-1
2.569535915E2,2.196411192E-1,-7.062329650E-1,5.661149025E-1
2.569636175E2,7.576650381E-2,-8.823781610E-1,5.830696821E-1
2.569736435E2,-4.246789217E-2,-1.019797325E0,6.323157549E-1
2.569836705E2,-1.682647020E-1,-1.082485437E0,7.214416265E-1
2.569936965E2,-3.355405629E-1,-1.124243736E0,8.175616264E-1
2.570037225E2,-5.053192377E-1,-1.233042955E0,9.243741035E-1
2.570137485E2,-6.456459165E-1,-1.342488885E0,9.653066397E-1
2.570237755E2,-7.648838758E-1,-1.417667866E0,9.971202612E-1
2.570338015E2,-8.549617529E-1,-1.462634325E0,1.011075258E0
2.570438275E2,-8.684692979E-1,-1.454206467E0,1.029305220E0
2.570538545E2,-7.744148374E-1,-1.376374364E0,1.051960349E0
2.570638805E2,-5.791419744E-1,-1.254462123E0,1.100766182E0
2.570739065E2,-3.581871986E-1,-1.174268246E0,1.133069634E0
2.570839335E2,-1.849336326E-1,-1.114144444E0,1.146922588E0
2.570939595E2,-1.436953992E-1,-1.126621127E0,1.087366700E0
2.571039855E2,-2.456350774E-1,-1.218448758E0,9.599190354E-1
2.571140115E2,-3.720059693E-1,-1.398962855E0,7.943827510E-1
2.571240382E2,-4.395021796E-1,-1.594099283E0,6.252888441E-1
2.571340642E2,-4.355575144E-1,-1.625325680E0,5.764592290E-1
2.571440902E2,-3.144505322E-1,-1.517021894E0,5.875102878E-1
2.571541172E2,-2.546188533E-1,-1.514179111E0,5.798948407E-1
2.571641432E2,-3.970825076E-1,-1.621587038E0,5.247673988E-1
2.571741692E2,-5.648184419E-1,-1.851288438E0,4.344956279E-1
2.571841952E2,-6.333647370E-1,-1.995722294E0,4.019307494E-1
2.571942222E2,-5.707957149E-1,-1.974595904E0,4.620971382E-1
2.572042482E2,-4.641211927E-1,-1.780180693E0,5.343300104E-1
2.572142742E2,-4.506228864E-1,-1.510033011E0,4.863857329E-1
2.572243012E2,-4.927575588E-1,-1.175734639E0,3.259183168E-1
2.572343272E2,-4.922056198E-1,-7.765800357E-1,1.364337057E-1
2.572443532E2,-3.851412237E-1,-4.244324267E-1,-5.922874063E-2
2.572543802E2,-4.038351029E-2,-1.417876184E-1,-2.287114263E-1
2.572644062E2,5.014514923E-1,4.341904074E-3,-3.723258674E-1
2.572744322E2,8.398898244E-1,2.768491209E-1,-4.808419645E-1
2.572844592E2,5.838002563E-1,6.660048962E-1,-6.381239891E-1
2.572944852E2,3.190818727E-1,1.063549161E0,-7.799569964E-1
2.573045112E2,2.239923924E-1,1.374942183E0,-9.320781231E-1
2.573145372E2,2.308719903E-1,1.640784740E0,-1.042454958E0
2.573245642E2,2.624967694E-1,1.878488183E0,-1.084672451E0
2.573345902E2,2.748833299E-1,1.988780618E0,-1.086645246E0
2.573446162E2,2.284556627E-1,1.950139999E0,-1.015216589E0
2.573546432E2,1.138815284E-1,1.797946692E0,-8.707876205E-1
2.573646692E2,-4.361861944E-2,1.658152342E0,-6.947574615E-1
2.573746952E2,-1.950744838E-1,1.573518515E0,-5.566279888E-1
2.573847212E2,-2.985529304E-1,1.414332151E0,-5.174797773E-1
2.573947482E2,-4.537283480E-1,1.236280918E0,-5.877200961E-1
2.574047742E2,-6.410624981E-1,1.128239870E0,-7.406449318E-1
2.574148002E2,-7.555158734E-1,1.191770196E0,-8.867810965E-1
2.574248272E2,-7.652283907E-1,1.382697463E0,-1.012157798E0
2.574348532E2,-6.904283166E-1,1.714795709E0,-1.096116781E0
2.574448792E2,-5.131840110E-1,2.199373245E0,-1.028983474E0
2.574549062E2,-1.157390922E-1,2.763489246E0,-8.018739820E-1
2.574649322E2,4.214364886E-1,3.097251415E0,-6.098877788E-1
2.574749582E2,9.101756811E-1,2.975543022E0,-4.989596009E-1
2.574849842E2,1.277118564E0,2.561576366E0,-4.862132072E-1
2.574950112E2,1.566866279E0,1.908541679E0,-6.078137159E-1
2.575050372E2,1.748808622E0,1.366471291E0,-7.570719123E-1
2.575150632E2,1.578533769E0,1.013148427E0,-7.880974412E-1
2.575250902E2,1.147280335E0,6.706929207E-1,-6.650077105E-1
2.575351162E2,6.081964970E-1,4.386321902E-1,-5.459196568E-1
2.575451422E2,5.408189446E-2,1.905946732E-1,-6.765741110E-1
2.575551692E2,-5.345518589E-1,4.893179052E-3,-7.712180614E-1
2.575651952E2,-1.124673486E0,-1.649062485E-1,-7.599185109E-1
2.575752212E2,-1.376019120E0,-3.130535781E-1,-6.239238381E-1
2.575852472E2,-1.026373744E0,-2.863194346E-1,-3.401072621E-1
2.575952742E2,-2.748535573E-1,-2.225787640E-1,2.859337628E-2
2.576053002E2,4.590915442E-1,-1.279979348E-1,3.859019876E-1
2.576153262E2,9.037421942E-1,-2.403557301E-2,6.643073559E-1
2.576253532E2,1.087048888E0,1.065195054E-1,9.031342864E-1
2.576353792E2,1.136919856E0,1.304910928E-1,1.096005678E0
2.576454052E2,1.052097082E0,6.739547849E-2,1.219137788E0
2.576554322E2,9.196084738E-1,-1.019347161E-1,1.292264581E0
2.576654582E2,7.244549394E-1,-2.481047213E-1,1.307409883E0
2.576754842E2,4.582317770E-1,-3.925172985E-1,1.228360057E0
2.576855102E2,1.072713807E-1,-5.955294967E-1,1.051160574E0
2.576955372E2,-2.024089396E-1,-8.627460599E-1,6.973374486E-1
2.577055632E2,-3.892850876E-1,-1.116193771E0,3.018353581E-1
2.577155892E2,-4.864869118E-1,-1.311823726E0,1.470054872E-2
2.577256162E2,-5.686171651E-1,-1.408029318E0,-1.394996792E-1
2.577356422E2,-7.589827776E-1,-1.465870142E0,-2.184197307E-1
2.577456682E2,-1.065605164E0,-1.481037140E0,-2.841356099E-1
2.577556942E2,-1.321971774E0,-1.484237432E0,-2.592246830E-1
2.577657212E2,-1.395475030E0,-1.468586802E0,-1.046265811E-1
2.577757472E2,-1.304563284E0,-1.529828191E0,5.007293448E-2
2.577857732E2,-1.060419321E0,-1.523940206E0,1.719871163E-1
2.577958002E2,-6.327238083E-1,-1.659715056E0,2.187707722E-1
2.578058262E2,-1.914350837E-1,-1.801442862E0,2.621217072E-1
2.578158522E2,2.737797797E-2,-1.964022279E0,3.808445334E-1
2.578258792E2,-4.410206527E-2,-2.068109989E0,5.123226643E-1
2.578359052E2,-2.771244347E-1,-2.213239431E0,5.837242603E-1
2.578459312E2,-3.615359962E-1,-2.411731482E0,7.357884049E-1
2.578559572E2,-1.478472054E-1,-2.469301462E0,9.960079193E-1
2.578659842E2,1.795370579E-1,-2.116906881E0,1.298966169E0
2.578760102E2,4.022824764E-1,-1.546693325E0,1.571757078E0
2.578860362E2,4.614028037E-1,-1.128015041E0,1.598552465E0
2.578960632E2,4.177498519E-1,-8.848439455E-1,1.368164182E0
2.579060892E2,3.596351445E-1,-8.360891938E-1,1.054951668E0
2.579161152E2,3.221588135E-1,-9.059707522E-1,6.763687134E-1
2.579261422E2,3.015403450E-1,-1.011924386E0,2.779645920E-1
2.579361682E2,2.815884352E-1,-1.009589076E0,-8.379958570E-2
2.579461942E2,2.721621692E-1,-8.488340378E-1,-2.726190388E-1
2.579562202E2,2.731960118E-1,-3.802036941E-1,-3.683444858E-1
2.579662472E2,2.155657262E-1,1.501296908E-1,-5.138183236E-1
2.579762732E2,5.832426250E-2,3.683051765E-1,-6.736258268E-1
2.579862992E2,-7.618028671E-2,4.159470201E-1,-7.639775872E-1
2.579963262E2,-1.346317083E-1,4.998165965E-1,-7.770771384E-1
2.580063522E2,-1.087548211E-1,8.133630753E-1,-7.762787342E-1
2.580163782E2,-5.877330899E-2,1.240200162E0,-7.563894987E-1
2.580264052E2,-4.783996940E-2,1.582647800E0,-8.125582337E-1
2.580364312E2,-9.823039174E-2,1.861080885E0,-9.049820304E-1
2.580464572E2,-2.523350120E-1,2.092031717E0,-9.929121137E-1
2.580564832E2,-5.293400884E-1,2.177089214E0,-1.121148467E0
2.580665102E2,-8.155736923E-1,2.095321894E0,-1.238614678E0
2.580765362E2,-9.665541649E-1,2.004513502E0,-1.292167902E0
2.580865622E2,-8.811614513E-1,1.928859115E0,-1.287315130E0
2.580965892E2,-6.086485386E-1,1.940147161E0,-1.249409199E0
2.581066152E2,-2.336983830E-1,2.112527132E0,-1.262140155E0
2.581166412E2,7.048967481E-2,2.408083200E0,-1.370293617E0
2.581266677E2,2.367550880E-1,2.654387236E0,-1.457548261E0
2.581366937E2,3.634972870E-1,2.698096514E0,-1.376077652E0
2.581467197E2,5.505244136E-1,2.421444893E0,-1.157236099E0
2.581567457E2,7.611406446E-1,1.923352361E0,-8.659742475E-1
2.581667727E2,8.825094104E-1,1.473949552E0,-5.011475682E-1
2.581767987E2,8.304618001E-1,1.242990136E0,-1.781035066E-1
2.581868247E2,7.382530570E-1,1.066553593E0,-1.053890958E-1
2.581968517E2,6.572207808E-1,8.704963326E-1,-2.534226179E-1
2.582068777E2,4.820814431E-1,8.162149787E-1,-4.069549143E-1
2.582169037E2,2.092626244E-1,7.841598392E-1,-4.721424282E-1
2.582269307E2,-5.827374756E-2,7.083782554E-1,-4.020224810E-1
2.582369567E2,-3.264501989E-1,6.429321766E-1,-2.180189192E-1
2.582469827E2,-5.260879993E-1,5.524994731E-1,-1.044311002E-1
2.582570087E2,-5.329942703E-1,4.946956038E-1,-9.639340639E-2
2.582670357E2,-3.082253039E-1,4.599030018E-1,-1.215626746E-1
2.582770617E2,6.013980508E-2,4.479630888E-1,-1.406097710E-1
2.582870877E2,4.657727778E-1,4.631550908E-1,-1.426414996E-1
2.582971147E2,7.867516279E-1,4.082709253E-1,-7.431288064E-2
2.583071407E2,8.842840195E-1,2.714313269E-1,3.017437644E-2
2.583171667E2,8.441952467E-1,1.619262993E-1,1.549293250E-1
2.583271937E2,7.663036585E-1,2.100966498E-2,2.263622284E-1
2.583372197E2,6.810711622E-1,-1.112167388E-1,2.270886004E-1
2.583472457E2,4.866676033E-1,-2.654041946E-1,1.687318236E-1
2.583572717E2,7.583219558E-2,-4.056964517E-1,1.342074573E-1
2.583672987E2,-4.130485654E-1,-6.208050251E-1,1.631187350E-1
2.583773247E2,-7.695169449E-1,-1.014183760E0,1.152647734E-1
2.583873507E2,-1.039544106E0,-1.337887168E0,8.730584383E-2
2.583973777E2,-1.234890461E0,-1.612557530E0,4.497405887E-2
2.584074037E2,-1.405989528E0,-1.790818334E0,-2.305570291E-3
2.584174297E2,-1.438054562E0,-1.825600266E0,4.646868631E-2
2.584274567E2,-1.224550962E0,-1.720438957E0,2.182915807E-1
2.584374827E2,-9.002268910E-1,-1.595723867E0,4.126744866E-1
2.584475087E2,-6.174079776E-1,-1.379601121E0,5.836163759E-1
2.584575347E2,-3.734546602E-1,-1.277116656E0,6.820464134E-1
2.584675617E2,-9.475642443E-2,-1.279355526E0,7.541405559E-1
2.584775877E2,2.168542743E-1,-1.337242484E0,8.690154552E-1
2.584876137E2,5.230011940E-1,-1.515459418E0,9.407642484E-1
2.584976407E2,8.089572787E-1,-1.682998657E0,1.034489870E0
2.585076667E2,9.181210995E-1,-1.695234895E0,1.209597707E0
2.585176927E2,7.901251316E-1,-1.739638090E0,1.352276325E0
2.585277197E2,5.046241283E-1,-1.906118870E0,1.400021434E0
2.585377457E2,1.951723099E-1,-2.060512543E0,1.352661848E0
2.585477717E2,-3.766013309E-2,-2.169029474E0,1.342575431E0
2.585577977E2,-1.939425915E-1,-2.173490286E0,1.320807934E0
2.585678247E2,-2.715846598E-1,-2.201889038E0,1.237758517E0
2.585778507E2,-1.831360310E-1,-2.165983438E0,1.177471280E0
2.585878767E2,2.594102547E-2,-1.919551373E0,1.169002771E0
2.585979037E2,2.252651453E-1,-1.600849628E0,1.085484982E0
2.586079297E2,4.535704851E-1,-1.325801730E0,8.906939030E-1
2.586179557E2,6.466256380E-1,-1.062064052E0,6.123537421E-1
2.586279827E2,7.598065734E-1,-8.681477904E-1,2.828623652E-1
2.586380087E2,7.802487016E-1,-7.743993998E-1,1.837581629E-3
2.586480347E2,7.512889504E-1,-6.259462833E-1,-2.000838220E-1
2.586580607E2,6.604932547E-1,-3.802347183E-1,-3.837738335E-1
2.586680877E2,4.472315609E-1,-2.050810158E-1,-5.729642510E-1
2.586781137E2,1.525150687E-1,-1.073158607E-1,-7.291557789E-1
2.586881397E2,-1.318492740E-1,4.339242727E-2,-8.093129396E-1
2.586981667E2,-3.656927347E-1,2.799544930E-1,-8.252043128E-1
2.587081927E2,-5.046415925E-1,5.928237438E-1,-8.001059294E-1
2.587182187E2,-5.593979359E-1,9.086884856E-1,-7.927080393E-1
2.587282457E2,-5.753254890E-1,1.294646144E0,-8.316159844E-1
2.587382717E2,-5.632485151E-1,1.665058970E0,-8.920538425E-1
2.587482977E2,-5.110167265E-1,1.952968478E0,-9.941727519E-1
2.587583237E2,-4.638850689E-1,2.154724121E0,-1.102253079E0
2.587683507E2,-3.892398477E-1,2.260556221E0,-1.235623479E0
2.587783767E2,-2.963624895E-1,2.316193104E0,-1.365180850E0
2.587884027E2,-1.649956703E-1,2.242248297E0,-1.424707532E0
2.587984297E2,1.901898906E-2,2.148972273E0,-1.448319554E0
2.588084557E2,2.142366916E-1,2.125055552E0,-1.428066492E0
2.588184817E2,3.399055302E-1,2.149648666E0,-1.416929007E0
2.588285087E2,4.344221950E-1,2.276196718E0,-1.413979292E0
2.588385347E2,5.621157885E-1,2.319365978E0,-1.448082685E0
2.588485607E2,7.399038672E-1,2.179939270E0,-1.473599195E0
2.588585877E2,8.105169535E-1,1.852244139E0,-1.427988768E0
2.588686137E2,7.522935867E-1,1.536497355E0,-1.252134800E0
2.588786397E2,6.209374070E-1,1.344432354E0,-9.602732658E-1
2.588886657E2,4.421399832E-1,1.234464288E0,-6.138599515E-1
2.588986927E2,2.921151519E-1,1.090254426E0,-2.887515724E-1
2.589087187E2,1.777800620E-1,9.161778092E-1,-1.167140380E-1
2.589187447E2,2.737764269E-2,8.724254370E-1,-3.428628435E-3
2.589287717E2,-1.208752096E-1,7.643506527E-1,6.008563191E-2
2.589387977E2,-2.518805265E-1,5.886957645E-1,4.687443748E-2
2.589488237E2,-3.166182637E-1,4.828337431E-1,-2.670417167E-2
2.589588497E2,-2.869102657E-1,4.831859767E-1,-1.752520353E-1
2.589688767E2,-1.543999016E-1,4.900942147E-1,-3.102546036E-1
2.589789027E2,7.674536109E-2,4.938265681E-1,-3.725664318E-1
2.589889287E2,2.834732533E-1,4.556519985E-1,-3.244676292E-1
2.589989557E2,4.021128118E-1,2.810431719E-1,-2.060200721E-1
2.590089817E2,4.428013861E-1,1.390506029E-1,-3.119525313E-2
2.590190077E2,4.499741495E-1,5.744518712E-3,1.622261554E-1
2.590290347E2,4.107663035E-1,-2.053751796E-1,2.992074490E-1
2.590390607E2,3.829871416E-1,-4.228393435E-1,3.747644722E-1
2.590490867E2,4.061886072E-1,-5.590488315E-1,3.420635164E-1
2.590591127E2,4.215887785E-1,-6.755670905E-1,2.981355190E-1
2.590691397E2,4.225091636E-1,-8.311495185E-1,2.803221643E-1
2.590791657E2,3.403074145E-1,-9.324009418E-1,2.922872305E-1
2.590891917E2,1.246174574E-1,-1.072554588E0,3.013648689E-1
2.590992187E2,-1.279054731E-1,-1.221256256E0,3.123009801E-1
2.591092447E2,-3.218256831E-1,-1.337859631E0,3.412138522E-1
2.591192707E2,-4.957873821E-1,-1.381294250E0,3.547665477E-1
2.591292981E2,-6.751545072E-1,-1.424114108E0,3.687891662E-1
2.591393241E2,-7.905560136E-1,-1.482338190E0,3.668560088E-1
2.591493501E2,-7.925832272E-1,-1.524553299E0,3.791339695E-1
2.591593771E2,-6.977952123E-1,-1.600807786E0,4.024108052E-1
2.591694031E2,-5.651708245E-1,-1.688747764E0,4.158270061E-1
2.591794291E2,-4.487043917E-1,-1.755142689E0,4.504259229E-1
2.591894551E2,-3.273361325E-1,-1.794043779E0,4.774210453E-1
2.591994821E2,-2.017184943E-1,-1.781769276E0,5.246994495E-1
2.592095081E2,-1.120770276E-1,-1.675280094E0,5.980343819E-1
2.592195341E2,-5.139455572E-2,-1.623231173E0,6.523728371E-1
2.592295611E2,-7.162380964E-3,-1.630223632E0,6.801120639E-1
2.592395871E2,8.964124136E-3,-1.736359596E0,6.632143259E-1
2.592496131E2,2.416491508E-2,-1.861135602E0,6.563601494E-1
2.592596401E2,-2.107515465E-3,-1.985600591E0,6.919894814E-1
2.592696661E2,-3.886260092E-2,-2.078235388E0,7.469778657E-1
2.592796921E2,-4.659546912E-2,-2.079767466E0,8.293911219E-1
2.592897181E2,1.214267686E-2,-1.967259288E0,9.501244426E-1
2.592997451E2,9.491160512E-2,-1.765155077E0,1.046445131E0
2.593097711E2,1.730764359E-1,-1.548590302E0,1.083181024E0
2.593197971E2,2.365784794E-1,-1.485262394E0,1.001882076E0
2.593298241E2,3.140290678E-1,-1.444586039E0,8.333117366E-1
2.593398501E2,3.629428148E-1,-1.266131639E0,6.167461276E-1
2.593498761E2,3.389748931E-1,-1.008421779E0,3.046483696E-1
2.593599031E2,2.479359508E-1,-6.451592445E-1,-2.624819987E-2
2.593699291E2,1.769549698E-1,-2.240253091E-1,-2.497840822E-1
2.593799551E2,1.581427902E-1,1.013245806E-1,-3.448776901E-1
2.593899811E2,1.462949216E-1,3.441907465E-1,-4.257485867E-1
2.594000081E2,1.163833439E-1,5.771492720E-1,-5.213307142E-1
2.594100341E2,7.698587328E-2,8.231369257E-1,-6.360288262E-1
2.594200601E2,1.228109468E-2,1.084116817E0,-7.375554442E-1
2.594300871E2,-5.022382736E-2,1.264427423E0,-8.147687316E-1
2.594401131E2,-1.282136142E-1,1.380936980E0,-9.070107937E-1
2.594501391E2,-2.033304721E-1,1.498330832E0,-1.006185055E0
2.594601661E2,-2.799245119E-1,1.640517354E0,-1.112046599E0
2.594701921E2,-4.083749056E-1,1.795955896E0,-1.195890665E0
2.594802181E2,-5.262102485E-1,1.937600851E0,-1.291665792E0
2.594902451E2,-5.512753725E-1,1.940315485E0,-1.370707035E0
2.595002711E2,-4.317436218E-1,1.862035632E0,-1.400968909E0
2.595102971E2,-2.166960239E-1,1.839888573E0,-1.379239202E0
2.595203231E2,2.996728942E-2,1.938031912E0,-1.331913710E0
2.595303501E2,2.822645307E-1,2.100851774E0,-1.311085224E0
2.595403761E2,5.411707163E-1,2.260748863E0,-1.273742557E0
2.595504021E2,7.752798796E-1,2.301420689E0,-1.227794766E0
2.595604291E2,9.125965238E-1,2.177587032E0,-1.168039083E0
2.595704551E2,9.066954851E-1,1.893668532E0,-1.046909928E0
2.595804811E2,7.959606647E-1,1.554781318E0,-8.026431203E-1
2.595905081E2,6.349672079E-1,1.286311150E0,-4.586082399E-1
2.596005341E2,4.866844714E-1,1.105346322E0,-9.836839885E-2
2.596105601E2,3.915765882E-1,8.874706626E-1,2.082306659E-3
2.596205861E2,3.207350969E-1,8.576400876E-1,4.839445651E-2
2.596306131E2,2.783988118E-1,8.896496892E-1,7.592248917E-2
2.596406391E2,2.407042831E-1,8.776358962E-1,5.316759646E-2
2.596506651E2,1.502478868E-1,8.137567639E-1,3.025748581E-2
2.596606921E2,-2.038118616E-2,7.144455314E-1,1.273409929E-2
2.596707181E2,-2.029214352E-1,6.152300239E-1,-7.294469513E-3
2.596807441E2,-3.172750771E-1,5.019109845E-1,-6.809236854E-2
2.596907711E2,-2.903545201E-1,3.811545074E-1,-1.197177470E-1
2.597007971E2,-1.867089719E-1,2.941411734E-1,-1.873417944E-1
2.597108231E2,-5.947405472E-2,2.156895250E-1,-2.780237794E-1
2.597208491E2,1.904971525E-2,9.118426591E-2,-3.180293143E-1
2.597308761E2,5.173335969E-2,-3.546155989E-2,-2.141806930E-1
2.597409021E2,5.547532067E-2,-1.544223428E-1,-1.043354161E-2
2.597509281E2,5.579064414E-2,-3.097509444E-1,2.240966707E-1
2.597609551E2,-4.270969424E-3,-4.198685884E-1,4.394317567E-1
2.597709811E2,-8.133938909E-2,-4.939715862E-1,5.636277795E-1
2.597810071E2,-1.168474853E-1,-5.665648580E-1,6.054379940E-1
2.597910341E2,-1.350142360E-1,-6.141736507E-1,6.118594408E-1
2.598010601E2,-1.570326090E-1,-7.558683157E-1,5.967176557E-1
2.598110861E2,-1.653147787E-1,-9.363265038E-1,5.481733084E-1
2.598211131E2,-1.620530933E-1,-1.061637521E0,5.323660374E-1
