"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.180956193E2,2.509290874E-1,-1.401694566E-1,-8.478853852E-2
3.181056453E2,2.700045109E-1,-1.586746871E-1,-9.426938742E-2
3.181156713E2,2.513812780E-1,-1.449742019E-1,-8.622832596E-2
3.181256983E2,2.061365694E-1,-9.278584272E-2,-5.214598775E-2
3.181357243E2,1.133318990E-1,-6.931813806E-2,-3.181775659E-2
3.181457503E2,1.879714429E-2,-2.532378398E-2,-2.880412713E-2
3.181557773E2,-2.301967330E-2,-4.825255368E-3,-4.865467176E-2
3.181658033E2,2.395609394E-2,-2.304820158E-2,-9.570234269E-2
3.181758293E2,1.019039601E-1,-7.355563343E-2,-1.274658740E-1
3.181858563E2,1.582737565E-1,-1.213212907E-1,-1.428464353E-1
3.181958823E2,1.437609643E-1,-1.015267074E-1,-1.323218197E-1
3.182059083E2,7.983071357E-2,-5.501326919E-2,-1.181942746E-1
3.182159353E2,2.517104894E-2,-1.183437742E-2,-9.719536453E-2
3.182259613E2,1.464304049E-2,2.926911600E-2,-6.432823092E-2
3.182359873E2,3.674907610E-2,3.585589677E-2,-4.854885489E-2
3.182460143E2,6.395140290E-2,3.609770909E-2,-5.418969691E-2
3.182560403E2,8.320007473E-2,1.267261896E-2,-8.156354725E-2
3.182660663E2,7.810650766E-2,-1.980463043E-2,-1.074902192E-1
3.182760933E2,4.899970070E-2,-3.654061258E-2,-1.211372092E-1
3.182861193E2,1.141317468E-2,-3.979179636E-2,-1.166740209E-1
3.182961453E2,-2.930717915E-2,-4.356082529E-2,-1.019070223E-1
3.183061713E2,-5.579018593E-2,-8.716289699E-2,-9.329196066E-2
3.183161983E2,-9.066366404E-2,-1.375332624E-1,-9.740977734E-2
3.183262243E2,-1.054513976E-1,-1.824924797E-1,-1.057316214E-1
3.183362503E2,-9.714453667E-2,-2.247602642E-1,-1.374613047E-1
3.183462773E2,-5.833908170E-2,-2.578604221E-1,-1.715066284E-1
3.183563033E2,-1.196460985E-2,-2.812373340E-1,-1.856702268E-1
3.183663293E2,-3.458473366E-3,-2.975225747E-1,-1.808981001E-1
3.183763563E2,-3.644147143E-2,-2.763901949E-1,-1.638843268E-1
3.183863823E2,-7.489378750E-2,-2.791726589E-1,-1.470630020E-1
3.183964083E2,-1.038288623E-1,-3.307303488E-1,-1.565816253E-1
3.184064353E2,-1.372949481E-1,-3.798901737E-1,-1.838894039E-1
3.184164613E2,-1.824510545E-1,-4.058349431E-1,-1.993866861E-1
3.184264873E2,-2.330266237E-1,-4.374195039E-1,-2.100625038E-1
3.184365143E2,-2.759148180E-1,-4.583345056E-1,-2.050754875E-1
3.184465403E2,-2.815849483E-1,-4.542010128E-1,-1.740667075E-1
3.184565663E2,-2.630887032E-1,-4.541169703E-1,-1.427933276E-1
3.184665933E2,-2.394108176E-1,-4.376599491E-1,-1.207351536E-1
3.184766193E2,-2.273033261E-1,-4.117875993E-1,-1.146475077E-1
3.184866453E2,-2.292205393E-1,-3.942722380E-1,-1.067032963E-1
3.184966723E2,-2.486982644E-1,-3.706612885E-1,-1.068454534E-1
3.185066983E2,-2.815379500E-1,-3.506023586E-1,-9.984666854E-2
3.185167243E2,-3.022466898E-1,-3.393245637E-1,-8.909656852E-2
3.185267513E2,-2.968386114E-1,-3.139116168E-1,-7.261080295E-2
3.185367773E2,-2.637107670E-1,-2.949518263E-1,-7.368601859E-2
3.185468033E2,-2.428989559E-1,-2.735996842E-1,-8.355569094E-2
3.185568303E2,-2.404789925E-1,-2.537683547E-1,-8.567001671E-2
3.185668563E2,-2.509987354E-1,-2.120155841E-1,-7.332146913E-2
3.185768823E2,-2.569957078E-1,-1.669213921E-1,-4.661493003E-2
3.185869093E2,-2.487316430E-1,-1.388961524E-1,-2.378604561E-2
3.185969353E2,-2.335159183E-1,-7.688482106E-2,-2.085648477E-2
3.186069613E2,-2.026389539E-1,-5.476753041E-2,-5.740914959E-3
3.186169883E2,-1.673334539E-1,-6.584805902E-3,-1.427006442E-2
3.186270143E2,-1.237564012E-1,1.921083778E-2,-4.446498677E-2
3.186370403E2,-7.585318387E-2,3.076698817E-2,-6.505630910E-2
3.186470663E2,-4.304330051E-2,3.958711028E-2,-7.094615698E-2
3.186570933E2,-2.263215929E-2,6.042261422E-2,-6.538323313E-2
3.186671193E2,-1.658465341E-2,8.827688545E-2,-4.946978018E-2
3.186771453E2,-2.842105553E-2,1.198809519E-1,-4.202321917E-2
3.186871723E2,-5.496132001E-2,1.457903236E-1,-3.825031966E-2
3.186971983E2,-8.665184677E-2,1.645601690E-1,-3.779882565E-2
3.187072243E2,-1.073603258E-1,1.709597409E-1,-4.614038020E-2
3.187172513E2,-1.199175343E-1,1.731132716E-1,-8.104587346E-2
3.187272773E2,-9.495173395E-2,1.558357477E-1,-1.331889629E-1
3.187373033E2,-4.840236530E-2,1.512483060E-1,-1.623168439E-1
3.187473303E2,1.212622412E-2,1.290521920E-1,-1.740070581E-1
3.187573563E2,7.060955465E-2,9.399092197E-2,-1.728151143E-1
3.187673823E2,6.986600161E-2,1.183926761E-1,-1.644474566E-1
3.187774093E2,1.258959807E-2,1.866444647E-1,-1.389140189E-1
3.187874353E2,-6.212165952E-2,2.545492053E-1,-6.177662686E-2
3.187974613E2,-1.729709953E-1,3.470586836E-1,-4.840880632E-2
3.188074883E2,-1.751795411E-1,3.190238476E-1,-1.094844043E-1
3.188175143E2,-1.004667729E-1,2.860609889E-1,-1.635926217E-1
3.188275403E2,7.956900634E-3,2.784273028E-1,-2.001703382E-1
3.188375673E2,9.735976160E-2,2.475360632E-1,-2.343900949E-1
3.188475933E2,7.077741623E-2,2.798804045E-1,-2.387510240E-1
3.188576193E2,-3.133390844E-2,3.379621804E-1,-2.038506866E-1
3.188676463E2,-1.286921501E-1,4.027957618E-1,-1.529334486E-1
3.188776723E2,-1.278843135E-1,4.269368052E-1,-1.275960952E-1
3.188876983E2,-2.914920449E-2,3.914813399E-1,-1.378034502E-1
3.188977253E2,7.571665198E-2,3.530304432E-1,-1.660407484E-1
3.189077513E2,1.627753973E-1,3.208487928E-1,-2.011254877E-1
3.189177773E2,1.739638597E-1,3.376036882E-1,-2.110496461E-1
3.189278043E2,1.136704236E-1,4.052037597E-1,-2.015075386E-1
3.189378303E2,5.861744285E-2,4.408201873E-1,-1.899335980E-1
3.189478563E2,3.010724299E-2,4.171808958E-1,-1.637621820E-1
3.189578833E2,1.801004261E-2,4.384522438E-1,-1.352366805E-1
3.189679093E2,6.529632956E-2,4.562283158E-1,-1.312731057E-1
3.189779353E2,1.268698424E-1,4.665699601E-1,-1.514695138E-1
3.189879623E2,1.695475280E-1,4.832778275E-1,-1.575625539E-1
3.189979883E2,1.903883964E-1,5.192294121E-1,-1.536066234E-1
3.190080149E2,1.859281361E-1,5.665553808E-1,-1.345924586E-1
3.190180419E2,1.450205743E-1,6.247399449E-1,-1.080966517E-1
3.190280679E2,1.149745211E-1,6.727620363E-1,-9.210516512E-2
3.190380939E2,1.188960597E-1,6.758993268E-1,-1.068157405E-1
3.190481209E2,1.428235024E-1,6.598290205E-1,-1.437354088E-1
3.190581469E2,1.683681756E-1,6.547231674E-1,-1.799384952E-1
3.190681729E2,1.669250131E-1,6.486176252E-1,-2.021319419E-1
3.190781999E2,1.603209674E-1,6.325547099E-1,-2.118952125E-1
3.190882259E2,1.371003389E-1,6.130928397E-1,-2.089542896E-1
3.190982519E2,1.290170252E-1,5.803957582E-1,-1.960195303E-1
3.191082779E2,1.320682019E-1,5.458316207E-1,-1.861780882E-1
3.191183049E2,1.536149979E-1,5.025688410E-1,-2.083386928E-1
3.191283309E2,1.647571325E-1,4.464781284E-1,-2.289052308E-1
3.191383569E2,1.616060436E-1,4.202260375E-1,-2.250841856E-1
3.191483839E2,1.461511850E-1,3.874949813E-1,-2.093672603E-1
3.191584099E2,1.218665987E-1,3.550639153E-1,-2.016239464E-1
3.191684359E2,9.672608972E-2,3.322171867E-1,-1.906637102E-1
3.191784629E2,8.517305553E-2,3.035537302E-1,-1.794784963E-1
3.191884889E2,1.017174125E-1,2.809932828E-1,-1.603327692E-1
3.191985149E2,1.211179495E-1,2.809675932E-1,-1.383401304E-1
3.192085419E2,1.228956133E-1,2.733560205E-1,-1.203914806E-1
3.192185679E2,9.303265810E-2,2.603267729E-1,-1.121049449E-1
3.192285939E2,7.374551147E-2,2.556428015E-1,-9.637684375E-2
3.192386209E2,8.126014471E-2,2.429056168E-1,-9.011414647E-2
3.192486469E2,1.006911099E-1,2.171339393E-1,-9.214401245E-2
3.192586729E2,1.209385768E-1,2.059962451E-1,-9.056553990E-2
3.192686999E2,1.441261917E-1,1.981572211E-1,-8.251000941E-2
3.192787259E2,1.563467979E-1,1.897924095E-1,-8.406600356E-2
3.192887519E2,1.403470486E-1,1.891463250E-1,-9.586700052E-2
3.192987789E2,1.078545898E-1,1.884061694E-1,-9.427902102E-2
3.193088049E2,7.796247303E-2,1.868101358E-1,-8.384076506E-2
3.193188309E2,6.382149458E-2,1.758687198E-1,-7.729830593E-2
3.193288579E2,5.357337743E-2,1.665308774E-1,-6.587547809E-2
3.193388839E2,3.808739781E-2,1.533387899E-1,-5.578403920E-2
3.193489099E2,1.588968188E-2,1.374730021E-1,-5.696514994E-2
3.193589369E2,4.182150587E-3,1.217617020E-1,-5.612849444E-2
3.193689629E2,-2.448854037E-3,8.717788756E-2,-6.555289030E-2
3.193789889E2,-4.185839556E-3,4.109263048E-2,-8.644658327E-2
3.193890159E2,-1.149648242E-2,-1.393310726E-3,-8.768282086E-2
3.193990419E2,-1.536944602E-2,-2.248043381E-2,-7.989054918E-2
3.194090679E2,-3.143629432E-2,-3.810120374E-2,-7.656612247E-2
3.194190949E2,-5.636108667E-2,-2.410203218E-2,-7.281159610E-2
3.194291209E2,-7.629191875E-2,-1.173937321E-2,-5.366586894E-2
3.194391469E2,-9.735884517E-2,-1.027065609E-2,-2.613906004E-2
3.194491739E2,-1.114775985E-1,-4.556578118E-3,-1.444911491E-2
3.194591999E2,-9.576974064E-2,-3.146409243E-2,-4.152014852E-2
3.194692259E2,-6.814412028E-2,-6.192397699E-2,-6.060245633E-2
3.194792529E2,-4.609972611E-2,-8.022492379E-2,-6.462358683E-2
3.194892789E2,-3.244782984E-2,-9.912803769E-2,-6.083790585E-2
3.194993049E2,-4.138033092E-2,-1.048385650E-1,-5.844319984E-2
3.195093319E2,-6.406859308E-2,-8.543983102E-2,-3.726787493E-2
3.195193579E2,-8.598317206E-2,-6.456681341E-2,-1.323186699E-2
3.195293839E2,-8.140173554E-2,-5.610062182E-2,-4.892711528E-3
3.195394109E2,-5.494375527E-2,-5.048650503E-2,-6.169723347E-3
3.195494369E2,-2.857925743E-2,-3.198525682E-2,-5.512720905E-3
3.195594629E2,1.379362214E-2,-8.753168397E-3,-1.809467375E-2
3.195694899E2,5.639860779E-2,-2.808542922E-4,-3.048343211E-2
3.195795159E2,9.462948889E-2,3.080053255E-3,-3.309827670E-2
3.195895419E2,1.027619839E-1,2.082469501E-2,-1.621516608E-2
3.195995689E2,8.318688720E-2,6.382706016E-2,-1.031427551E-2
3.196095949E2,6.944178045E-2,9.007650614E-2,-3.560498357E-2
3.196196209E2,8.182134479E-2,1.181939021E-1,-6.363619864E-2
3.196296479E2,9.967224300E-2,1.386861205E-1,-8.658838272E-2
3.196396739E2,1.164473668E-1,1.601719856E-1,-1.003201753E-1
3.196496999E2,1.300225705E-1,1.760726571E-1,-1.057354510E-1
3.196597269E2,1.285751313E-1,1.823839694E-1,-1.108504534E-1
3.196697529E2,1.278235912E-1,1.956928521E-1,-1.140723452E-1
3.196797789E2,1.370889246E-1,2.146320641E-1,-1.170356423E-1
3.196898059E2,1.401582360E-1,2.556812465E-1,-1.137860566E-1
3.196998319E2,1.583694816E-1,2.944469750E-1,-1.158209145E-1
3.197098579E2,1.778933853E-1,3.267596662E-1,-1.187027171E-1
3.197198839E2,2.144218832E-1,3.516359329E-1,-1.291530430E-1
3.197299109E2,2.529127896E-1,3.610331714E-1,-1.380511969E-1
3.197399369E2,2.866380811E-1,3.714576066E-1,-1.473845392E-1
3.197499629E2,3.061675727E-1,3.729516566E-1,-1.635182351E-1
3.197599899E2,3.184143603E-1,3.923612237E-1,-1.734782606E-1
3.197700159E2,3.294997811E-1,4.346863329E-1,-1.602327526E-1
3.197800419E2,3.423546851E-1,4.894163609E-1,-1.332150400E-1
3.197900689E2,3.664149940E-1,5.084523559E-1,-1.361591667E-1
3.198000949E2,3.942030668E-1,5.220974684E-1,-1.377207786E-1
3.198101209E2,4.247939885E-1,5.296363235E-1,-1.462903023E-1
3.198201479E2,4.579727650E-1,5.277138948E-1,-1.705406159E-1
3.198301739E2,4.963364005E-1,4.984425902E-1,-1.887353212E-1
3.198401999E2,5.357210040E-1,4.598776102E-1,-1.752720624E-1
3.198502269E2,5.614225864E-1,4.556501210E-1,-1.459029913E-1
3.198602529E2,5.657984018E-1,4.604822099E-1,-1.170636415E-1
3.198702789E2,5.665632486E-1,4.599559605E-1,-9.296256304E-2
3.198803059E2,5.634282231E-1,4.575225711E-1,-7.547470927E-2
3.198903319E2,5.626510978E-1,4.432821274E-1,-7.258225232E-2
3.199003579E2,5.901833177E-1,4.446666241E-1,-8.236337453E-2
3.199103849E2,6.441826224E-1,4.408023655E-1,-1.032335013E-1
3.199204109E2,7.053575516E-1,4.461081624E-1,-1.146980375E-1
3.199304369E2,7.541740537E-1,4.547072649E-1,-1.211018711E-1
3.199404639E2,7.938479781E-1,4.697829783E-1,-1.129424945E-1
3.199504899E2,8.061784506E-1,5.032839179E-1,-9.533953667E-2
3.199605159E2,8.026064634E-1,5.353831053E-1,-7.973281294E-2
3.199705429E2,7.845388055E-1,5.542915463E-1,-7.903479785E-2
3.199805689E2,7.844570279E-1,5.715615153E-1,-8.176209033E-2
3.199905949E2,7.960399389E-1,5.867053270E-1,-7.453853637E-2
3.200006219E2,8.109094501E-1,5.802332163E-1,-8.648820966E-2
3.200106475E2,8.162314892E-1,5.531080961E-1,-1.060962602E-1
3.200206735E2,8.155842423E-1,5.251926780E-1,-1.199795604E-1
3.200307005E2,8.175903559E-1,5.151064992E-1,-1.267197430E-1
3.200407265E2,8.266221285E-1,5.300831795E-1,-1.391121000E-1
3.200507525E2,8.168362975E-1,5.510683060E-1,-1.375429630E-1
3.200607795E2,7.754506469E-1,5.819339752E-1,-1.144394577E-1
3.200708055E2,6.914545298E-1,6.021697521E-1,-8.849947155E-2
3.200808315E2,6.550330520E-1,5.808297396E-1,-9.072760493E-2
3.200908585E2,6.305215955E-1,5.363011360E-1,-1.030844077E-1
3.201008845E2,6.384235024E-1,5.055986047E-1,-8.384628594E-2
3.201109105E2,6.678525209E-1,4.814120531E-1,-5.644848198E-2
3.201209375E2,7.009038925E-1,4.562779069E-1,-4.113538936E-2
3.201309635E2,7.357207537E-1,4.050762355E-1,-4.319481179E-2
3.201409895E2,7.478646636E-1,3.697005808E-1,-4.987799749E-2
3.201510165E2,7.431897521E-1,3.913486302E-1,-3.368411586E-2
3.201610425E2,7.365934253E-1,3.882089257E-1,-2.782720700E-2
3.201710685E2,7.235543132E-1,3.820027113E-1,-2.919127792E-2
3.201810955E2,7.193206549E-1,3.911670744E-1,-3.615756333E-2
3.201911215E2,7.098534107E-1,3.849067688E-1,-6.209941208E-2
3.202011475E2,7.133286595E-1,3.674596250E-1,-1.055527702E-1
3.202111745E2,7.440258861E-1,3.630744517E-1,-1.411432475E-1
3.202212005E2,7.640824914E-1,3.598118722E-1,-1.574296504E-1
3.202312265E2,7.921034694E-1,3.689891398E-1,-1.496883780E-1
3.202412535E2,8.112083673E-1,3.784394860E-1,-1.307675540E-1
3.202512795E2,7.947079539E-1,4.131833315E-1,-1.032206267E-1
3.202613055E2,7.525501847E-1,4.512903690E-1,-4.794755951E-2
3.202713325E2,6.947931647E-1,4.888870120E-1,2.225203812E-2
3.202813585E2,6.393491030E-1,5.062060356E-1,4.894907400E-2
3.202913845E2,6.010829806E-1,4.963528812E-1,4.882097617E-2
3.203014115E2,5.902834535E-1,4.854597449E-1,3.033023141E-2
3.203114375E2,6.101322770E-1,4.894462526E-1,5.401978269E-3
3.203214635E2,6.541090608E-1,5.030542612E-1,-7.943400182E-3
3.203314905E2,6.986759901E-1,5.379307270E-1,-3.363029566E-3
3.203415165E2,7.086064816E-1,5.727286339E-1,6.879809778E-3
3.203515425E2,7.033113241E-1,5.930791497E-1,1.800410077E-2
3.203615695E2,6.890389323E-1,5.959802270E-1,3.867085651E-2
3.203715955E2,6.517349482E-1,5.788997412E-1,6.165260449E-2
3.203816215E2,6.140402555E-1,5.469496846E-1,8.529127389E-2
3.203916485E2,5.942942500E-1,5.063047409E-1,1.061555371E-1
3.204016745E2,5.914936066E-1,4.672081470E-1,1.131320894E-1
3.204117005E2,5.832303166E-1,4.345585704E-1,1.101986170E-1
3.204217275E2,5.504458547E-1,4.303836226E-1,1.116790101E-1
3.204317535E2,5.025861859E-1,4.473133385E-1,9.838850051E-2
3.204417795E2,4.426108599E-1,4.526595473E-1,7.846705616E-2
3.204518065E2,4.007856548E-1,4.522470236E-1,7.746277750E-2
3.204618325E2,3.845755756E-1,4.926968515E-1,9.249354154E-2
3.204718585E2,3.827995062E-1,5.448434353E-1,1.221949831E-1
3.204818855E2,3.764228523E-1,5.852118134E-1,1.341027915E-1
3.204919115E2,4.078678787E-1,6.249017119E-1,1.296111047E-1
3.205019375E2,4.163275659E-1,6.523423195E-1,1.066967547E-1
3.205119645E2,4.221500456E-1,7.053597569E-1,1.054812893E-1
3.205219905E2,4.258098006E-1,7.867358327E-1,1.110740900E-1
3.205320165E2,4.244561195E-1,8.566251993E-1,1.020819247E-1
3.205420435E2,4.271884561E-1,9.146284461E-1,1.015744358E-1
3.205520695E2,4.474883974E-1,9.655739069E-1,1.257157326E-1
3.205620955E2,4.122614861E-1,1.008087158E0,1.389344931E-1
3.205721215E2,4.171912670E-1,1.075288773E0,1.386295557E-1
3.205821485E2,4.114489555E-1,1.113706470E0,1.463952363E-1
3.205921745E2,4.337736964E-1,1.174203157E0,1.468564868E-1
3.206022005E2,4.326695502E-1,1.234830976E0,1.064363718E-1
3.206122275E2,5.050335526E-1,1.313820958E0,7.366242353E-3
3.206222535E2,6.319321990E-1,1.386210442E0,-4.512834549E-2
3.206322795E2,7.462396026E-1,1.396989584E0,-4.905597866E-2
3.206423065E2,8.243964911E-1,1.330049157E0,-4.658121243E-2
3.206523325E2,8.302144408E-1,1.242457151E0,-4.662621766E-2
3.206623585E2,7.554793954E-1,1.157397628E0,-3.266865015E-2
3.206723855E2,6.290264130E-1,1.082446218E0,-2.798441797E-2
3.206824115E2,4.812031686E-1,9.973097444E-1,-1.878391206E-2
3.206924375E2,3.252678812E-1,9.184128642E-1,-1.408236753E-2
3.207024645E2,1.961796731E-1,8.776813149E-1,-4.937882721E-2
3.207124905E2,1.267694384E-1,8.813948035E-1,-1.025397852E-1
3.207225165E2,7.241225243E-2,8.307214975E-1,-1.652648002E-1
3.207325435E2,8.750998229E-2,7.584134936E-1,-2.041299045E-1
3.207425695E2,1.152938902E-1,6.624649763E-1,-2.361721694E-1
3.207525955E2,1.366958618E-1,5.746903419E-1,-2.670062184E-1
3.207626225E2,1.283597797E-1,4.584540725E-1,-3.214195371E-1
3.207726485E2,1.013499871E-1,3.477800190E-1,-3.543583155E-1
3.207826745E2,6.606025994E-2,2.116855681E-1,-3.884893358E-1
3.207927015E2,6.095445529E-2,1.212070733E-1,-4.276785553E-1
3.208027275E2,6.846331060E-2,-3.299570177E-3,-4.605969787E-1
3.208127535E2,4.799132794E-2,-1.535958648E-1,-4.958798587E-1
3.208227805E2,1.375036407E-2,-2.840243280E-1,-5.038727522E-1
3.208328065E2,6.482064724E-3,-3.587246537E-1,-5.163562894E-1
3.208428325E2,7.167506032E-3,-4.246993065E-1,-5.464773178E-1
3.208528595E2,-1.257237606E-2,-4.720540345E-1,-5.933460593E-1
3.208628855E2,-4.182310030E-2,-4.655309618E-1,-6.427345872E-1
3.208729115E2,-4.737100005E-2,-3.749195933E-1,-6.774176955E-1
3.208829385E2,-2.346041985E-2,-2.792868316E-1,-7.089838386E-1
3.208929645E2,1.566301472E-2,-2.452324331E-1,-6.999935508E-1
3.209029905E2,2.686639503E-2,-2.563935816E-1,-6.625580788E-1
3.209130175E2,-8.009032346E-3,-2.452905923E-1,-6.967714429E-1
3.209230435E2,-6.226064265E-2,-2.484027743E-1,-7.161603570E-1
3.209330695E2,-1.063924134E-1,-2.152078152E-1,-7.315752506E-1
3.209430965E2,-1.397542655E-1,-1.389413476E-1,-7.420193553E-1
3.209531225E2,-1.264096946E-1,-4.809345677E-2,-7.610963583E-1
3.209631485E2,-1.204477027E-1,2.588782832E-2,-7.820662856E-1
3.209731755E2,-1.491118371E-1,8.886839449E-2,-7.912188172E-1
3.209832015E2,-1.801071465E-1,1.275713891E-1,-8.057696819E-1
3.209932275E2,-1.984035969E-1,1.289125681E-1,-7.987101674E-1
3.210032543E2,-1.943689585E-1,1.343490928E-1,-7.942436934E-1
3.210132803E2,-1.677021980E-1,1.147367731E-1,-7.938290834E-1
3.210233063E2,-1.358302087E-1,7.366516441E-2,-7.965350151E-1
3.210333333E2,-1.089770123E-1,6.429403275E-2,-7.615849972E-1
3.210433593E2,-9.091871977E-2,8.622051775E-2,-7.255446315E-1
3.210533853E2,-1.042875201E-1,9.065680951E-2,-7.221712470E-1
3.210634123E2,-1.189445257E-1,6.491417438E-2,-7.499281168E-1
3.210734383E2,-1.457282007E-1,2.983342297E-2,-8.143284321E-1
3.210834643E2,-2.038563788E-1,-3.295697272E-2,-8.372182250E-1
3.210934913E2,-2.599619627E-1,-1.180399135E-1,-8.202688098E-1
3.211035173E2,-2.816678882E-1,-2.078907341E-1,-7.645850182E-1
3.211135433E2,-2.643938363E-1,-2.337103486E-1,-6.817074418E-1
3.211235703E2,-2.086876184E-1,-2.014629841E-1,-5.937293768E-1
3.211335963E2,-1.382581890E-1,-1.748311073E-1,-5.105119944E-1
3.211436223E2,-8.641590178E-2,-1.479154229E-1,-4.657531977E-1
3.211536493E2,-7.148329169E-2,-1.241797358E-1,-4.614521861E-1
3.211636753E2,-1.447029412E-1,-1.430295706E-1,-4.496872425E-1
3.211737013E2,-2.994842827E-1,-1.909632683E-1,-4.482717812E-1
3.211837283E2,-4.945314229E-1,-2.514136434E-1,-4.467494488E-1
3.211937543E2,-6.662992239E-1,-2.908002138E-1,-4.144298434E-1
3.212037803E2,-7.872756720E-1,-2.838566005E-1,-3.727538586E-1
3.212138073E2,-8.627446294E-1,-2.740060985E-1,-3.251442909E-1
3.212238333E2,-9.114758968E-1,-2.910654247E-1,-3.060662746E-1
3.212338593E2,-9.429390430E-1,-3.590972126E-1,-2.905059755E-1
3.212438863E2,-9.778131843E-1,-4.576726854E-1,-2.852565944E-1
3.212539123E2,-9.880666137E-1,-5.629266500E-1,-2.517966628E-1
3.212639383E2,-9.724350572E-1,-6.382685304E-1,-2.065649182E-1
3.212739653E2,-9.571570754E-1,-6.640921235E-1,-1.765409708E-1
3.212839913E2,-9.263863564E-1,-6.406378746E-1,-1.596033573E-1
3.212940173E2,-8.989544511E-1,-6.075361371E-1,-1.558304578E-1
3.213040443E2,-8.770240545E-1,-5.737156272E-1,-1.777724773E-1
3.213140703E2,-8.452562690E-1,-5.674891472E-1,-2.129120827E-1
3.213240963E2,-8.307558894E-1,-5.840609670E-1,-2.380945683E-1
3.213341233E2,-8.163087368E-1,-5.873651505E-1,-2.466949821E-1
3.213441493E2,-8.289856315E-1,-5.830608010E-1,-2.407709509E-1
3.213541753E2,-8.595352769E-1,-5.758612156E-1,-2.285920531E-1
3.213642023E2,-8.884463310E-1,-6.061700583E-1,-2.185241580E-1
3.213742283E2,-8.971748352E-1,-6.300186515E-1,-2.095988393E-1
3.213842543E2,-8.946333528E-1,-6.493611336E-1,-1.938791722E-1
3.213942813E2,-8.869366050E-1,-6.935642958E-1,-2.004238814E-1
3.214043073E2,-8.725435734E-1,-7.505978346E-1,-2.143759280E-1
3.214143333E2,-8.736301661E-1,-7.893121839E-1,-2.112712115E-1
3.214243603E2,-8.687403202E-1,-7.574539185E-1,-1.596288681E-1
3.214343863E2,-8.968268633E-1,-6.843118072E-1,-9.793965518E-2
3.214444123E2,-9.525895715E-1,-6.685436368E-1,-3.973861784E-2
3.214544393E2,-9.737475514E-1,-7.251720428E-1,-2.822577208E-2
3.214644653E2,-9.660465717E-1,-8.859623075E-1,-3.194671124E-2
3.214744913E2,-9.759628773E-1,-1.003054261E0,-2.878900245E-2
3.214845183E2,-1.001298308E0,-1.128376365E0,-2.939772978E-2
3.214945443E2,-1.029633522E0,-1.225589156E0,-1.769340411E-2
3.215045703E2,-1.078981400E0,-1.258575678E0,1.218905952E-2
3.215145973E2,-1.133059263E0,-1.251303077E0,4.782002419E-2
3.215246233E2,-1.200760126E0,-1.229816556E0,1.026788279E-1
3.215346493E2,-1.289519548E0,-1.181479335E0,1.642886698E-1
3.215446763E2,-1.338366270E0,-1.118533611E0,2.581754029E-1
3.215547023E2,-1.319651127E0,-1.167508364E0,3.074585199E-1
3.215647283E2,-1.268940568E0,-1.315554023E0,3.086179197E-1
3.215747553E2,-1.222866774E0,-1.473107457E0,2.843469381E-1
3.215847813E2,-1.190659881E0,-1.545229673E0,2.974397540E-1
3.215948073E2,-1.222414255E0,-1.554981828E0,3.550266027E-1
3.216048343E2,-1.289207935E0,-1.521702290E0,4.217006266E-1
3.216148603E2,-1.330961227E0,-1.499201179E0,4.743390679E-1
3.216248873E2,-1.328999162E0,-1.501864672E0,5.142951012E-1
3.216349133E2,-1.310401201E0,-1.517464161E0,5.437834859E-1
3.216449393E2,-1.269898057E0,-1.484233737E0,5.803619027E-1
3.216549663E2,-1.226206303E0,-1.384132266E0,6.118833423E-1
3.216649923E2,-1.189648747E0,-1.281823874E0,6.091227531E-1
3.216750183E2,-1.141305447E0,-1.250912547E0,5.813515782E-1
3.216850453E2,-1.085801482E0,-1.231212497E0,5.241260529E-1
3.216950713E2,-1.049478054E0,-1.164990306E0,4.628739059E-1
3.217050973E2,-1.037830830E0,-1.110488296E0,4.403871894E-1
3.217151243E2,-1.004752040E0,-1.058871746E0,4.157479107E-1
3.217251503E2,-9.426459074E-1,-1.007662058E0,3.745746911E-1
3.217351763E2,-8.653916121E-1,-9.531269670E-1,3.269696236E-1
3.217452033E2,-7.895835638E-1,-8.928455114E-1,2.975977361E-1
3.217552293E2,-7.253749967E-1,-8.290234208E-1,2.770543694E-1
3.217652553E2,-6.468254924E-1,-7.720198035E-1,2.266580313E-1
3.217752823E2,-5.878870487E-1,-7.473251224E-1,1.535542607E-1
3.217853083E2,-5.468925834E-1,-7.194916606E-1,7.671917975E-2
3.217953343E2,-5.376167893E-1,-6.825136542E-1,3.624764830E-2
3.218053613E2,-5.425041914E-1,-6.372036934E-1,2.762900293E-2
3.218153873E2,-4.979164600E-1,-6.097020507E-1,2.677892148E-2
3.218254133E2,-4.262555838E-1,-5.882178545E-1,1.851467043E-2
3.218354403E2,-3.815003633E-1,-5.137766004E-1,-5.173429381E-4
3.218454663E2,-3.707499802E-1,-4.276965857E-1,-2.466003411E-2
3.218554923E2,-3.855742216E-1,-3.439801335E-1,-4.436316341E-2
3.218655193E2,-3.899571300E-1,-2.741860151E-1,-5.478857458E-2
3.218755453E2,-3.799037039E-1,-2.446219921E-1,-7.865954936E-2
3.218855713E2,-3.751848638E-1,-2.187910974E-1,-1.093073264E-1
3.218955983E2,-3.780669272E-1,-1.917296648E-1,-1.445827633E-1
3.219056243E2,-3.688960671E-1,-1.501562893E-1,-1.775707901E-1
